motif_id,instance_idx,start,end,length,distance,meta_waterzumpf_cv,meta_ore_cv,meta_watermill_cv,meta_pattern_type
31,1,242407,242467,60,3.2174134416180165,0.004487519372106466,0.12529489432975524,0.06924772734179492,
31,2,199077,199137,60,3.6072246546945483,0.0065877227434037455,0.01834328285052885,0.01792378397315289,
31,3,72421,72481,60,3.7022889633875375,0.0008379176219432068,0.022015485489723523,0.0035414008040169608,
31,4,164361,164421,60,4.164040076087566,0.005263623030817397,0.01326563436006543,0.00733837957966296,
31,5,10773,10833,60,4.196091835956274,0.0007981462184066774,0.0012887617670997314,0.003533621959819711,
32,0,96451,96511,60,0.0,4.0789355957371885e-17,0.004930222562148149,0.005464571459868085,
32,1,240535,240595,60,2.832747721062852,0.002724967114477308,0.011834814884493314,0.012153747972232991,
32,2,247183,247243,60,2.9617393253797633,0.004288686650320205,0.012897005488518475,0.006575047746330053,
32,3,133026,133086,60,3.4325469883671933,0.003390785942013833,0.004654353869190264,0.01361557786124442,
32,4,45140,45200,60,3.526837401312097,0.007891456656849436,0.011361443309899421,0.013585646368636706,
32,5,238668,238728,60,3.7939985909049527,0.004404507094324152,0.0062654693700140065,0.005555699953538024,
32,6,239607,239667,60,4.05347074503455,0.0032877389445412812,0.004991896229440618,0.005089694531594765,
32,7,137649,137709,60,4.20827213000426,0.0014224246386818147,0.0017769125970179798,0.00392067814651504,
32,8,122869,122929,60,4.231994974596856,0.0071898325053283705,0.011923792286722908,0.010957004303735907,
32,9,135946,136006,60,4.259755585334031,0.0011036368025978604,0.0013998975026489153,0.00178889825171093,
32,10,124503,124563,60,4.288202816653444,0.0025349734547805446,0.005713647354386608,0.024688014775768638,
32,11,72250,72310,60,4.334145467249578,0.003857231746148108,0.017783263445831168,0.05503987162623569,
32,12,53024,53084,60,4.339658080524974,0.0007682328492480691,0.001206431724663606,0.006194129504911243,
32,13,167073,167133,60,4.41222628785649,0.0017578621806575542,0.011648309443651143,0.003914784853696774,
32,14,239096,239156,60,4.474254331535928,0.003681620908546701,0.005414271882432285,0.004582137989951299,
33,0,40121,40181,60,4.851466594964178e-07,0.002341931274054887,0.09071585043928924,0.008199533309377586,
33,1,179926,179986,60,3.2860146457402544,0.0013469431510888872,0.0032316079676340376,0.0054578353225417575,
33,2,147382,147442,60,4.167657571711262,0.0008444051965294365,0.0012059038109280312,0.0032902093575316116,
33,3,103575,103635,60,4.200425762111938,0.0009708967465086811,0.0012567679925063202,0.007743347349893195,
33,4,93497,93557,60,4.232444907316523,2.513272744250821e-16,0.0010164096772904804,0.001803854465627023,
33,5,37058,37118,60,4.251730748057875,0.00262388384319834,0.0034904907840921325,0.005971020230774262,
33,6,133283,133343,60,4.2538723260849,2.867195789066962e-16,0.0010413495081753022,0.003942655211327374,
33,7,116980,117040,60,4.454492192609907,0.0018848790225195877,0.0023039971380334427,0.005084395985514166,
34,0,133961,134021,60,2.404050288115366,5.139398863502575e-17,0.0010297753823329844,0.001789298704202208,
34,1,260797,260857,60,3.3182355692354566,0.0022267228717674403,0.010785832441283543,0.010950831520575507,
34,2,178720,178780,60,3.528444323905336,0.0010564770332289902,0.0014740106060931366,0.005582657048927047,
34,3,94554,94614,60,3.637330430996632,0.00041061333529519633,0.0008026691893549079,0.005426833018100849,
34,4,688,748,60,3.989093665535645,0.003631036069487534,0.005677215291759627,0.00453512196035922,
34,5,197674,197734,60,4.080196501334511,0.004657825203780607,0.0060833593435069685,0.0099246947167228,
34,6,124830,124890,60,4.1289195930895355,0.003251159305574031,0.004256160324432418,0.004748182213430035,
34,7,70231,70291,60,4.264424377339172,0.0010452224498986476,0.0012784894955647766,0.0027226602947625165,
34,8,134330,134390,60,4.390342004184405,0.002030063818348646,0.0030815526235299442,0.009357129460563999,
34,9,13407,13467,60,4.482859311510529,0.00331125785085134,0.004679241347358547,0.00578493135209541,
35,0,43330,43390,60,1.7756782901008406e-06,0.015282353081522015,0.009609734189384133,0.0033140945718575354,inverse_constraint
35,1,144419,144479,60,1.0252744794826874,0.010922023989863482,0.009019865840890836,0.0018735910522813923,inverse_constraint
35,2,249554,249614,60,1.8390179209110973,0.010081892531659488,0.004493266213339988,0.005106384871935449,inverse_constraint
35,3,81586,81646,60,1.86416516940667,0.010227145369209024,0.004191988878513388,0.0031988541662986447,inverse_constraint
35,4,64399,64459,60,2.010759998956718,0.015973936764377132,0.006750882016704643,0.0016356724912552586,inverse_constraint
35,5,165978,166038,60,2.066648279406912,0.004915213303811647,0.0036893607142048437,0.0033494885078337376,inverse_constraint
35,6,122023,122083,60,2.081425337882714,0.009371891651713017,0.006625942004805006,0.002896758687560874,inverse_constraint
35,7,42726,42786,60,2.0993532944464057,0.016682054040259665,0.009644963723946316,0.0019178151217986489,inverse_constraint
35,8,190210,190270,60,2.100224052852039,0.012421948504969318,0.004763821924036655,0.006659115846857256,inverse_constraint
35,9,42936,42996,60,2.131120062375078,0.007139395194138255,0.004839182118403238,0.005045562819176298,inverse_constraint
35,10,65414,65474,60,2.1361202305661458,0.01581404556148568,0.005924964248396413,0.0028515392006611445,inverse_constraint
35,11,41956,42016,60,2.1653032668445285,0.013856797237366,0.0013057477757465908,0.003041634648184413,inverse_constraint
35,12,65095,65155,60,2.2494262171363655,0.008572241007582785,0.0029210553021320807,0.002459780124503715,inverse_constraint
35,13,181275,181335,60,2.332351196066635,0.007513043679205306,0.005987923776487342,0.006189565879529776,inverse_constraint
35,14,91570,91630,60,2.367883406129093,0.01941486942715995,0.003978688509685798,0.005896176513995805,inverse_constraint
35,15,483,543,60,2.563147444427155,0.004801724631848291,0.0039015927377817556,0.00270910273416437,inverse_constraint
35,16,65494,65554,60,2.5873783921487337,0.008847232862001859,0.0035487452097230144,0.002239957903913342,inverse_constraint
35,17,256879,256939,60,2.706195506966468,0.0050440485942830696,0.003988470868970496,0.0037233735105623145,inverse_constraint
35,18,179349,179409,60,2.8481964925300374,0.006985655259648231,0.005551646551121892,0.0016553345304709888,inverse_constraint
35,19,248843,248903,60,2.849343344797271,0.005888733540414884,0.00037602288416060156,0.0035589667427332393,inverse_constraint
36,0,39554,39614,60,3.332000937312528e-07,0.03477248898974734,0.007116300638537049,0.003429320094836333,inverse_constraint
36,1,84614,84674,60,1.5506182496825194,0.016831928390152486,0.008486345524494947,0.0013765605045894197,inverse_constraint
36,2,139810,139870,60,2.2610924875896647,0.011409413455614617,0.0056308528314729465,0.006294594822633159,inverse_constraint
36,3,91198,91258,60,2.8380315129021048,0.00448791552147072,0.003085630146382205,0.0010475243215306088,inverse_constraint
36,4,205457,205517,60,2.8868485951063056,0.08825470400742812,0.008996746856838806,0.008156255013080429,inverse_constraint
36,5,99751,99811,60,3.1285797062867147,0.009570392420872827,0.0043403642153519145,0.004410096655172078,inverse_constraint
36,6,224848,224908,60,3.542333605733505,0.03413487408011303,0.005797218205249563,0.004814495469591892,inverse_constraint
36,7,80019,80079,60,3.585115287077412,0.006965326504284635,0.0041481590031043096,0.0025609637928932748,inverse_constraint
36,8,88172,88232,60,3.626334365617913,0.002151874896541907,0.0011393096758841052,0.0010693035701079988,inverse_constraint
36,9,264675,264735,60,3.693731950726349,0.0060842256461012545,0.0006399447537436347,0.004295243278948644,inverse_constraint
36,10,13307,13367,60,3.745837273011614,0.009771069556175778,0.007025430533823592,0.0017321710967515903,inverse_constraint
36,11,111906,111966,60,3.748425913311431,0.005463360939590998,0.0013364001808845096,0.002800722544338957,inverse_constraint
36,12,54105,54165,60,3.7722089208155714,0.01451275523772096,0.007795056069207455,0.0013182455295282706,inverse_constraint
36,13,148980,149040,60,3.8732598761884947,0.005072448436934709,0.0013755455239735257,0.002620978945889435,inverse_constraint
36,14,52613,52673,60,3.927261007464922,0.010592053583139171,0.007214515080272274,0.00370366704859471,inverse_constraint
36,15,52517,52577,60,3.989809634674231,0.017922911952693563,0.009752766221982472,0.005395530863710203,inverse_constraint
36,16,254114,254174,60,4.067826798990186,0.009910527707492773,0.00818187527218904,0.0032601868238919716,inverse_constraint
36,17,144018,144078,60,4.127684037012569,0.005799299113269924,0.004225884095676073,0.00164179105944673,inverse_constraint
36,18,24264,24324,60,4.350800169898569,0.00640193405224093,0.0046636301037722965,0.0013763364823420167,inverse_constraint
36,19,250988,251048,60,4.35290690045038,0.005917740635700833,0.0007794938807964428,0.0018558149624665888,inverse_constraint
37,0,11194,11254,60,0.0,0.015095918434694633,0.006069746294951017,0.008618323477862544,inverse_constraint
37,1,134857,134917,60,1.8730229370136349,0.02088928383246157,0.005143360002058207,0.005364063940172975,inverse_constraint
37,2,107674,107734,60,2.018429743776685,0.022497032734385098,0.005180838847374299,0.007082133631115688,inverse_constraint
37,3,114167,114227,60,2.179362929604171,0.010437211853492053,0.007224520666029242,0.005975799524923857,inverse_constraint
37,4,122640,122700,60,2.3572402194489857,0.02298897872859012,0.009681529327474233,0.005790553184048663,inverse_constraint
37,5,207931,207991,60,3.0782806353373764,0.008606699173959339,0.0021752399822850795,0.0037763831602179816,inverse_constraint
37,6,249621,249681,60,3.1165875385317308,0.010561310230591581,0.0007601338328711375,0.006671068296366151,inverse_constraint
37,7,169700,169760,60,3.2990249252178336,0.00739677792445465,0.004549951567266844,0.005318583075963845,inverse_constraint
37,8,243140,243200,60,3.324147305305207,0.019083747606830938,0.006881022263088284,0.0010405237836507177,inverse_constraint
37,9,135014,135074,60,3.431875420088649,0.010039742546539448,0.003752915020505958,0.003647193031998492,inverse_constraint
37,10,102399,102459,60,3.474635340523705,0.006239653094110578,0.0013063407154895958,0.0031576145735117294,inverse_constraint
37,11,83163,83223,60,3.5876634045078477,0.008608249528669164,0.0034069330597160013,0.007047119757547312,inverse_constraint
37,12,209677,209737,60,3.606017801896186,0.008428380907064388,0.0004542693632880927,0.0037304895683447103,inverse_constraint
37,13,157450,157510,60,3.643715863513307,0.011514846755082693,0.00927730367806931,0.008379464305868658,inverse_constraint
37,14,77610,77670,60,3.777360893925791,0.007942014908242104,0.0043942135495413865,0.003247629558318213,inverse_constraint
37,15,204509,204569,60,3.790575106146637,0.018534849150016273,0.0007403010204231332,0.0046115749757110495,inverse_constraint
37,16,257866,257926,60,3.793845112107346,0.011412077067734424,0.0037080510061094202,0.006460143240693944,inverse_constraint
37,17,180689,180749,60,3.801704660604954,0.027199531600035586,0.005605436209693514,0.002508651727294073,inverse_constraint
37,18,121511,121571,60,3.896132859890683,0.007986699254267635,0.00660776260052992,0.006272716495059482,inverse_constraint
37,19,243705,243765,60,3.9014883521850905,0.005685743352772125,0.000618871898980949,0.004390527753538859,inverse_constraint
38,0,134920,134980,60,1.0409503696306335e-06,0.05006823603181145,0.008832985945540875,0.008075065482848871,inverse_constraint
38,1,63801,63861,60,2.9298869318226344,0.01050930177668823,0.006347981741943986,0.0037315522076660943,inverse_constraint
38,2,48648,48708,60,3.075513260382861,0.008342218803834641,0.006639946552046694,0.0007350779614317797,inverse_constraint
38,3,125339,125399,60,3.3341057394510396,0.004214143447111119,0.002623253291377989,0.003004673878405891,inverse_constraint
38,4,138058,138118,60,3.4745381320392843,0.00689274761181184,0.003255299813759513,0.002186062543736436,inverse_constraint
38,5,84515,84575,60,3.5508569947109447,0.0074258805711148925,0.0021821267699149885,0.0018788319325590446,inverse_constraint
38,6,46421,46481,60,3.5626117206429813,0.015054037003654987,0.004208333658145537,0.007540909621960981,inverse_constraint
38,7,51862,51922,60,3.5792362961821222,0.02149926738196068,0.0024059928262902975,0.001239340462364403,inverse_constraint
38,8,112537,112597,60,3.6631368371946667,0.006132896374889524,0.0020040911861068903,0.004779380915751298,inverse_constraint
38,9,167295,167355,60,3.7076900647370232,0.009047680491226149,0.0030892155760652105,0.002666740855518504,inverse_constraint
38,10,67608,67668,60,3.987051881691871,0.013798040428035622,0.0020528140480951685,0.002285547022023114,inverse_constraint
38,11,12660,12720,60,4.015399289464078,0.02125604474798589,0.008202355414106485,0.004667691468883716,inverse_constraint
38,12,157621,157681,60,4.051532530829918,0.010215073083801254,0.0013574072772335694,0.003452273321731415,inverse_constraint
38,13,195497,195557,60,4.083731042804726,0.008837530125233918,0.0014869015988882711,0.004192688845005479,inverse_constraint
38,14,73010,73070,60,4.100447350816981,0.00907211091812659,0.0011084395178288286,0.0010359849007893814,inverse_constraint
38,15,50050,50110,60,4.100472592895466,0.010465516457638492,0.002401713065491255,0.0016006443641359614,inverse_constraint
38,16,67962,68022,60,4.24364441345682,0.007420049815963097,0.004968205257238215,0.0027336530262062992,inverse_constraint
38,17,108822,108882,60,4.28320835295838,0.009007561766786264,0.007362078849454038,0.003479451245381798,inverse_constraint
38,18,126107,126167,60,4.362426648369215,0.01718334105329253,0.008776198678214813,0.005488778400184607,inverse_constraint
38,19,81216,81276,60,4.392539762546191,0.007665612287378425,0.002818674226219952,0.000987816094627367,inverse_constraint
39,0,24976,25036,60,3.5262583393452264e-07,0.0250977898087757,0.009738522750412924,0.003084402268790623,inverse_constraint
39,1,154806,154866,60,3.5031179800549865,0.011711681773844016,0.009522742986781069,0.003472126130528283,inverse_constraint
39,2,142118,142178,60,3.530999951652007,0.02988451233316505,0.004022943297208538,0.005651067829095735,inverse_constraint
39,3,104403,104463,60,3.5606691707954443,0.011605075311615073,0.005217571289944757,0.0030799613881502966,inverse_constraint
39,4,134784,134844,60,3.959092586369489,0.044853600500383124,0.009414961827377994,0.002650023775354234,inverse_constraint
39,5,96906,96966,60,4.047751855115107,0.008458373157586978,0.004065005213416264,0.0039136097486791215,inverse_constraint
40,0,11657,11717,60,1.739036376582999e-06,0.01655944650887014,0.00938118995749105,0.0069516165040041525,inverse_constraint
40,1,45686,45746,60,3.975774167656176,0.00218573203085645,0.0008015504944057179,0.0009666247682203399,inverse_constraint
40,2,43558,43618,60,4.1589414860919165,0.03817530417291799,0.00989182382790051,0.005095889381554043,inverse_constraint
40,3,104484,104544,60,4.2966579064968595,0.008588674264472846,0.006269339904279277,0.0052457729868477096,inverse_constraint
40,4,151852,151912,60,4.459769240300314,0.009417559955878623,0.004592284199182869,0.005950712072206402,inverse_constraint
41,0,42638,42698,60,1.4073513690373414e-06,0.013311653062303723,0.009911208737224534,0.007051208811096825,inverse_constraint
41,1,101774,101834,60,2.3517001009706595,0.02481035797850671,0.009964673637448842,0.008147180410946565,inverse_constraint
41,2,125199,125259,60,2.626010035999105,0.012220626896790024,0.009389826465107654,0.006390626010105898,inverse_constraint
41,3,62437,62497,60,2.8862604373956597,0.011223648997369638,0.0012695935478142276,0.006516255595984336,inverse_constraint
41,4,106787,106847,60,2.9605862634517224,0.013786106011925146,0.006067704133789979,0.002435035765702136,inverse_constraint
41,5,179777,179837,60,3.3105741078971374,0.005622079955339887,0.001263431340365004,0.0027028971108517164,inverse_constraint
41,6,221102,221162,60,3.7026096499032053,0.013046160159187492,0.0017216564239890112,0.0032619195226765017,inverse_constraint
41,7,207585,207645,60,3.775681203800642,0.010344287864176484,0.0008666185614112315,0.0030312834926113055,inverse_constraint
41,8,106325,106385,60,3.918648029156529,0.015222268071530473,0.008604426659974266,0.004324317832198894,inverse_constraint
41,9,130325,130385,60,3.9609532605106264,0.04892191963672638,0.009572534778865747,0.007483191278718657,inverse_constraint
41,10,97918,97978,60,3.9983266590842215,0.008104402924083003,0.0011738847317390192,0.003001660111721351,inverse_constraint
41,11,12762,12822,60,4.108544355107222,0.004733488533989088,0.003717170945639036,0.001628921355185908,inverse_constraint
41,12,198730,198790,60,4.161415026399938,0.021584290284261655,0.00047375826421600694,0.008278951322074271,inverse_constraint
41,13,211221,211281,60,4.162110424051021,0.013401271127938458,0.0008053263317863942,0.005281687372505648,inverse_constraint
41,14,199300,199360,60,4.259932395621468,0.007205159254392567,0.0009226595630597915,0.0049173541837956745,inverse_constraint
42,0,196330,196390,60,4.124688791818832e-06,0.014803362245885132,0.007110065297198188,0.004123677876523273,inverse_constraint
42,1,198548,198608,60,3.115017560952337,0.012781176723091928,0.0006587634711316295,0.0022399948685481274,inverse_constraint
42,2,203559,203619,60,3.160304739247338,0.010262160926354985,0.001009057544326015,0.003974685968483826,inverse_constraint
42,3,202537,202597,60,3.286641035692183,0.009948050049628532,0.001032152105306043,0.0059922566944007405,inverse_constraint
42,4,196722,196782,60,3.298367156902051,0.006255096370739111,0.0031830514705139127,0.0046575542593659345,inverse_constraint
42,5,262574,262634,60,3.318121882900476,0.01352406793359042,0.009319516264553183,0.006233168741752338,inverse_constraint
42,6,108457,108517,60,3.6327253020165626,0.020118613482712093,0.0011599855698689484,0.003889681602119491,inverse_constraint
42,7,206655,206715,60,3.6799276798267044,0.017007517134267715,0.0056568072710890425,0.009674840183029965,inverse_constraint
42,8,205530,205590,60,3.6893116755348236,0.015637657458895116,0.0005867931305026758,0.0043344612190214914,inverse_constraint
42,9,201479,201539,60,3.8045213203352897,0.01857621131611302,0.002820911331778872,0.004682136177032153,inverse_constraint
42,10,208098,208158,60,3.9871497409183796,0.009719787644835366,0.007873554132849101,0.007961333133297535,inverse_constraint
42,11,192117,192177,60,4.096019466752728,0.0047703757245334015,0.001290753764158492,0.002735532412521888,inverse_constraint
42,12,7025,7085,60,4.12319383163475,0.003456129722963934,0.0014642257744257713,0.00219888560468692,inverse_constraint
42,13,99352,99412,60,4.185718383850156,0.005151337813080055,0.0014831209839006455,0.003873105704440846,inverse_constraint
42,14,197569,197629,60,4.274599068547415,0.016552462401267527,0.0007971174589921032,0.004217349665156826,inverse_constraint
42,15,240325,240385,60,4.293381482608941,0.004036091764556708,0.0008256868610088607,0.0033196863969775624,inverse_constraint
42,16,24080,24140,60,4.337144261597557,0.009447388993808481,0.005178507303171175,0.005949426033377096,inverse_constraint
42,17,247817,247877,60,4.428623262081926,0.005099343320708392,0.00243702312472199,0.0013395383241140808,inverse_constraint
42,18,250852,250912,60,4.43063686630207,0.004777156136765663,0.000958502679625637,0.001201110704416315,inverse_constraint
42,19,132146,132206,60,4.482941419750084,0.004818497787719592,0.0015516172661019522,0.003870620252502538,inverse_constraint
43,0,218134,218194,60,1.6819180321124152e-06,0.0212451241190363,0.0058274636701334225,0.0030653155284123493,inverse_constraint
43,1,148591,148651,60,2.6998916958029744,0.0071290567780179885,0.003376296719252711,0.00419356311308597,inverse_constraint
43,2,81130,81190,60,2.7123512673782293,0.011976800337035154,0.004962958124110132,0.002514279678829107,inverse_constraint
43,3,141926,141986,60,2.977319349503579,0.010052354571602536,0.005144337493833292,0.001899511392686858,inverse_constraint
43,4,65707,65767,60,2.993302503174324,0.006846755417992017,0.0027012412370911727,0.002459952541880294,inverse_constraint
43,5,82960,83020,60,3.100935524616329,0.014986623681619703,0.006918021033638263,0.004506210095727402,inverse_constraint
43,6,107035,107095,60,3.114109823747553,0.017389651557140052,0.008410239927816051,0.0018304206949214632,inverse_constraint
43,7,83243,83303,60,3.1406559240484264,0.010516644226237295,0.0038563908191997964,0.0024347890142692413,inverse_constraint
43,8,119954,120014,60,3.155241768828622,0.0059378131110958575,0.004495536389340925,0.003159951105422815,inverse_constraint
43,9,89981,90041,60,3.219167962104426,0.015541653937670975,0.0059724166712481885,0.008478081983290246,inverse_constraint
43,10,80190,80250,60,3.34206992560688,0.020138411303004065,0.005161431549061767,0.004593880037559838,inverse_constraint
43,11,52050,52110,60,3.375731162223574,0.0310781341891507,0.009724337157193128,0.0023155735797781296,inverse_constraint
43,12,42385,42445,60,3.47698205879662,0.009100457207403455,0.0014109311831435802,0.007509157363403022,inverse_constraint
43,13,206717,206777,60,3.5871964224722226,0.022282751802125914,0.0008113958847568561,0.003792988654493377,inverse_constraint
43,14,244295,244355,60,3.6757115366525213,0.011427350487334507,0.005141632935782217,0.005401030115581274,inverse_constraint
43,15,130613,130673,60,3.6996862094943683,0.08899498653672629,0.009974004397584389,0.008572484874196292,inverse_constraint
43,16,48171,48231,60,3.7026065362827936,0.008490751638061107,0.0053525183236663295,0.0006990515103121692,inverse_constraint
43,17,150991,151051,60,3.7101295975146433,0.005838822763788446,0.0046360693890168244,0.00476152209315048,inverse_constraint
43,18,64159,64219,60,3.7601986537931413,0.011234900074322566,0.005487536832722096,0.0035229008783273707,inverse_constraint
43,19,36963,37023,60,3.8147274470002825,0.009182823266544453,0.004881715423526976,0.0048327704374528015,inverse_constraint
44,0,220905,220965,60,2.9779962257709045e-06,0.010169802437778992,0.004274061340777128,0.004833114269786893,inverse_constraint
44,1,237613,237673,60,1.357202858742,0.015501802825211226,0.004675733236553114,0.004959301944620893,inverse_constraint
44,2,95922,95982,60,1.7848491970434084,0.016877624142549393,0.0046272532433951265,0.006680143466138529,inverse_constraint
44,3,5300,5360,60,2.1960687529031575,0.01022639578326988,0.005319619120508606,0.006056755694669055,inverse_constraint
44,4,67816,67876,60,2.3577406268642194,0.011564272235105765,0.0048674976022265734,0.005008613176627368,inverse_constraint
44,5,40425,40485,60,2.3980485606827155,0.01115106312807495,0.004103460842147436,0.0037601286501530596,inverse_constraint
44,6,12201,12261,60,2.404405395060862,0.01667394391059965,0.008390590874524283,0.004256996902769538,inverse_constraint
44,7,189604,189664,60,2.5102617395896116,0.010289749819851542,0.003484347119097927,0.007139220357919703,inverse_constraint
44,8,149505,149565,60,2.514068595925576,0.008847520971914578,0.0045846400614611305,0.003236395251522025,inverse_constraint
44,9,261349,261409,60,2.5816161141012257,0.006156045832614263,0.004992793048862492,0.005104733068241386,inverse_constraint
44,10,222220,222280,60,2.6005060517971974,0.009256648591732038,0.004478375977887675,0.004287168558670801,inverse_constraint
44,11,123426,123486,60,2.7955313500111774,0.011185526051657024,0.008350544556347286,0.009261017523508651,inverse_constraint
44,12,136846,136906,60,2.845982504125704,0.005804525662567816,0.004761333020921173,0.0044401294887256365,inverse_constraint
44,13,265611,265671,60,2.9731266455043546,0.016742626852541784,0.005084884989999052,0.009904931575678556,inverse_constraint
44,14,171001,171061,60,2.989458895704728,0.017314911782951088,0.009529350923247349,0.005893811080869525,inverse_constraint
44,15,228605,228665,60,2.9955179790472277,0.008651073431475108,0.004198131535911772,0.007193695483086127,inverse_constraint
44,16,107234,107294,60,3.0143480746573283,0.016403466678641922,0.004790262699690434,0.0033165623333467655,inverse_constraint
44,17,165833,165893,60,3.073882184901193,0.009663602034733987,0.0070408571949759635,0.0029249237598214504,inverse_constraint
44,18,126191,126251,60,3.1665290691204633,0.018958389844577535,0.006388105203105167,0.0061429781210204345,inverse_constraint
44,19,234849,234909,60,3.1986038681664097,0.012615376463629435,0.004840495505885747,0.004421128432687339,inverse_constraint
45,0,40222,40282,60,9.424321830774485e-08,0.029874465249658064,0.04159058928087321,0.08811446395403955,dynamic
45,1,66136,66196,60,0.4497047985168082,0.051647921447302625,0.028397578211734446,0.06098491734209491,dynamic
45,2,90231,90291,60,0.4836076880333102,0.03850623476577645,0.03343514276328335,0.011965689746517733,dynamic
45,3,89236,89296,60,0.6334917700171293,0.019207667739439285,0.026527367500124313,0.060787644142565246,dynamic
45,4,47110,47170,60,0.7803679107763805,0.012699383082838942,0.01850802328943168,0.01414854428985281,dynamic
45,5,83742,83802,60,0.8028687430988803,0.015337550441006504,0.014438212437767332,0.06404924656561672,dynamic
45,6,48065,48125,60,0.8861456406689853,0.0386408130062557,0.01888766887508708,0.009199531309579106,dynamic
45,7,110277,110337,60,0.9203487243820715,0.14153895948613185,0.09486823450296851,0.0210675561299964,dynamic
45,8,109556,109616,60,0.9915362325875984,0.00783540581628886,0.07585407301359001,0.23747343030434184,dynamic
45,9,88785,88845,60,1.1287911723976913,0.016598866735892132,0.0049620738545476575,0.01739115632509446,dynamic
45,10,39571,39631,60,1.4380837194455947,0.03634109830082152,0.007338063111733769,0.003382510013120364,dynamic
45,11,154673,154733,60,1.5730841436140046,0.013439201843387528,0.004825047863646766,0.013624304433720579,dynamic
45,12,46515,46575,60,1.7840664734805394,0.034147351736364816,0.020499193067638668,0.0032428264031006925,dynamic
45,13,221319,221379,60,1.8120063240656954,0.016625371752614235,0.0223328141613564,0.05490855575233647,dynamic
45,14,149863,149923,60,2.1559709764237454,0.031911379934523,0.0258560110866602,0.004941313329705298,dynamic
45,15,11284,11344,60,2.1738576381337205,0.019022750813259298,0.005676680330762273,0.010456735852754598,dynamic
45,16,171471,171531,60,2.2369027987305117,0.003429834759181456,0.01454230907467647,0.004878949495858171,dynamic
45,17,205474,205534,60,2.4502748205950136,0.10345372510438584,0.00957314291083977,0.009231646831600479,dynamic
45,18,236950,237010,60,2.628765364116062,0.03399068975467359,0.021534824983907196,0.024351337224228106,dynamic
45,19,139827,139887,60,2.6609444048931774,0.010899672212226484,0.005351491554525214,0.0063723868537577085,dynamic
46,0,64327,64387,60,7.208220137624636e-07,0.031739621127162644,0.03720344809154394,0.018924956618094305,dynamic
46,1,67495,67555,60,0.7358234892872086,0.04869242141672382,0.053583051122547284,0.07473221840804259,dynamic
46,2,24952,25012,60,0.912275926763768,0.03721414121842651,0.014495500197917266,0.00608354249234175,dynamic
46,3,64986,65046,60,1.2950657969910433,0.03126493728422332,0.02881738047609305,0.00892656608019627,dynamic
46,4,187536,187596,60,1.602680571196125,0.024208385943767903,0.01773032437778529,0.009247492166888013,dynamic
46,5,67351,67411,60,1.9409199677750788,0.015095274540897869,0.014062032308199081,0.003439918356886042,dynamic
46,6,112203,112263,60,2.2059554223453413,0.031392753899156765,0.05098376857728301,0.01746378669879839,dynamic
46,7,134758,134818,60,2.3570472520806547,0.08130905353455899,0.024953425665319426,0.008883324093834678,dynamic
46,8,130296,130356,60,2.379620787116113,0.048386035766535496,0.033468572612360206,0.010897195105354522,dynamic
46,9,65589,65649,60,2.4169262202384503,0.02358246432800008,0.006747060232866527,0.01352228314226886,dynamic
46,10,149214,149274,60,2.4541957609957654,0.08409107855487084,0.11250469909507389,0.011980052036485127,dynamic
46,11,124670,124730,60,2.4808435532988944,0.07767201618829757,0.16254888340964033,0.008422415841274785,dynamic
46,12,135021,135081,60,2.492913142839041,0.010901093649663535,0.0039492860047271325,0.0036108164615099967,dynamic
46,13,196556,196616,60,2.502995929693844,0.0186592411398404,0.00816080605798856,0.014531782888755495,dynamic
46,14,82802,82862,60,2.603063535779464,0.017094701778304734,0.016799350670398505,0.0048246714278733695,dynamic
46,15,43575,43635,60,2.6074419297280644,0.05309228465306315,0.012911028234681314,0.00633425977814648,dynamic
46,16,50147,50207,60,2.6599080052043402,0.0017295833449380163,0.012437365035875718,0.011046348908924062,dynamic
46,17,11670,11730,60,2.681991298043722,0.017804428090527052,0.009017435762812,0.00750878928182877,dynamic
46,18,137412,137472,60,2.719615782387244,0.011436444598468607,0.009687582480875893,0.004305071616440227,dynamic
46,19,110083,110143,60,2.796725573444177,0.0197570201162477,0.02520011337547352,0.006244909694883848,dynamic
47,0,125178,125238,60,1.4901161193847656e-07,0.025691649306389768,0.02403563067077964,0.00383783754033029,dynamic
47,1,42624,42684,60,0.7740332000796423,0.017564176588809693,0.014893975397006898,0.005672158414864373,dynamic
47,2,106303,106363,60,1.0958240407347402,0.03024851352332586,0.03877608265844458,0.00404554644611958,dynamic
47,3,101761,101821,60,1.4629370156572292,0.0318694828967989,0.01388128929243191,0.007025650747732488,dynamic
47,4,2908,2968,60,1.691270110636668,0.0062008926199090845,0.011737717222570533,0.006736314206443842,dynamic
47,5,179053,179113,60,1.7106021169559693,0.012715172898348944,0.024449368082395676,0.012756976442360587,dynamic
47,6,176966,177026,60,2.0507446125760045,0.003423707830058407,0.012807162032337007,0.006518527418030325,dynamic
47,7,370,430,60,2.5616796599050637,0.00422559997361361,0.009408070735141529,0.0049786259393839885,dynamic
47,8,157393,157453,60,2.5826773064651283,0.011252976124085656,0.012864335265472348,0.006976407983439412,dynamic
47,9,36655,36715,60,2.6317667551550197,0.007340875349609123,0.01486682471964314,0.0016757570771058126,dynamic
47,10,121543,121603,60,2.8430416721652536,0.026160310581535562,0.01726578742281898,0.005993589423426001,dynamic
