motif_id,pattern_type,instance_idx,density_mean,density_std,density_change,density_range,ore_correlation,watermill_correlation,waterzumpf_correlation,ore_lag,watermill_lag,waterzumpf_lag,ore_cv,watermill_cv,waterzumpf_cv
4,dynamic,8,1683.5696414963445,3.528851715296059,-9.551808802586493,13.63372605013933,-0.5987675640290948,-0.44499794217095473,-0.7091206245792976,0,0,0,0.014833417674592808,0.023006543211711406,0.01988322806296341
4,dynamic,9,1716.8324794299006,3.97925148958201,-12.643359551906997,14.634996832574643,-0.9637001890930784,-0.7027212945275986,-0.9327670503983799,0,0,0,0.01081080582209236,0.008605858462856185,0.014145052408477635
4,dynamic,10,1763.4589660566317,7.911530201187879,-22.119026908568003,23.155525800786336,-0.9809718931325414,-0.8636479767761733,-0.975029185122565,0,0,0,0.009634402783309301,0.005661010185508579,0.016770742248634327
4,dynamic,11,1672.1479203167714,2.486612528129312,-2.5547071758594484,8.239853277225166,-0.8854077830141853,-0.8138469022456749,-0.8723485589908538,0,0,0,0.00648316156660163,0.005159460684938799,0.013558373363504657
4,dynamic,12,1675.4607900354013,4.060436966851969,9.571277002878787,12.044295741055066,0.5567483816717632,0.8643642961009159,0.8207246008250116,0,0,0,0.020090535801862895,0.023215241893944607,0.017636185972158755
4,dynamic,13,1723.276380637568,5.707932036813812,18.503254467167608,20.02570131697894,0.7278230294249626,0.7713973112522814,0.7442124632572347,0,0,0,0.0015554623712378938,0.0030542007069077485,0.003336950809985845
4,dynamic,14,1777.6608368673765,1.962029751019105,-8.061040509424402,8.061040509424402,-0.6150922602121939,-0.7491302035037666,-0.7112297418885308,0,0,0,0.011431655287100983,0.05652127900301077,0.02000795943405288
4,dynamic,15,1708.1881059045147,6.118350570510142,-19.51872590656899,21.736540593406517,-0.8867394723105266,-0.7987353399710924,-0.9086694616114571,0,0,0,0.007761577885044428,0.009007161648990993,0.007810870136622532
4,dynamic,16,1670.0592443148582,1.8817255412338536,-8.394547721466097,8.394547721466097,-0.7811775501649152,-0.5855148826798577,-0.6841377201408357,0,0,0,0.00530633903306974,0.011818876425099826,0.016729245620841823
4,dynamic,17,1711.5652655747062,1.6264961971682468,-6.937872730490426,6.937872730490426,-0.914186253398712,-0.871108461258191,-0.8973701371110661,0,0,0,0.011664508848997238,0.01656775351900859,0.005262838569855165
4,dynamic,18,1714.671677134587,10.927915585786902,-27.60140533924482,39.324690025023074,-0.7515601073821828,-0.6659546288409653,-0.8984005511484526,0,0,0,0.03527737835188804,0.002432190424934889,0.04102372234245046
4,dynamic,19,1786.4855126326838,2.2681943382293954,4.9384613010372505,7.173932287581465,0.7542898933516232,0.85493403789316,0.7610129408205965,0,0,0,0.005343266024712547,0.030841224164996402,0.009116930564007775
