motif_id,pattern_type,instance_idx,start,end,length,distance,meta_pattern_type,meta_waterzumpf_cv,meta_ore_cv,meta_watermill_cv,meta_psi200_cv
24,density,8,170439,170499,60,3.757019525578016,density,0.0018027592029746752,0.002222304777147211,0.0036593033238329882,
24,density,9,226446,226506,60,3.8524487085255683,density,0.0023339045760412385,0.0030682207651550357,0.002938430342916891,
24,density,10,198197,198257,60,3.8875973058211435,density,0.0019703847420448005,0.0023688886955164985,0.0029651910793776367,
24,density,11,222154,222214,60,3.890201394750825,density,0.003856333634918626,0.004952924792766567,0.005583533381106616,
24,density,12,194636,194696,60,4.034544659908954,density,0.002463521024351424,0.0029725858796318147,0.0038817696475708765,
24,density,13,213041,213101,60,4.098055733800343,density,0.0010053302048800314,0.0013431004596006148,0.0019210205336584283,
24,density,14,42050,42110,60,4.181411510764711,density,0.0035984688615538383,0.004411962712284963,0.004385465761031883,
24,density,15,29404,29464,60,4.1840009048295155,density,0.001603584211225158,0.0019757510871309084,0.0022415550891198453,
24,density,16,42606,42666,60,4.244514157123657,density,0.003580314659011383,0.006330746525862467,0.004801612521231572,
24,density,17,216933,216993,60,4.429352180537535,density,0.00135623760578888,0.010820706197153715,0.0029001661884363074,
24,density,18,127169,127229,60,4.436684325929228,density,0.0029692642984709494,0.020311904837369495,0.013549379161553193,
24,density,19,233314,233374,60,4.453196832715318,density,0.0033384410433863533,0.011997151458428003,0.007181783115456465,
25,density,0,119754,119814,60,4.270164277453921e-06,density,2.848195522919472e-17,0.02267770903044706,0.0011951926716302537,
25,density,1,85326,85386,60,2.5638472996902313,density,0.000875375215528306,0.009009395214342924,0.0025633116731866206,
25,density,2,116135,116195,60,2.568852111203632,density,0.0012679424533278102,0.0015907737355770873,0.0016150320039865014,
25,density,3,245883,245943,60,3.01558449591951,density,0.011629889101545466,0.01856772399839582,0.02360530748804579,
25,density,4,159880,159940,60,3.2004849415129297,density,0.0026994306737234274,0.007632764365016225,0.0033549396931363234,
25,density,5,169440,169500,60,3.2007899537695605,density,0.0003377528277912077,0.0013351947209803395,0.002671807387631313,
25,density,6,190231,190291,60,3.2340779517636,density,0.006590501185832163,0.008524890496834596,0.0116014551889642,
25,density,7,87500,87560,60,3.254707501217795,density,0.001029183599558702,0.0015016727140532175,0.009081511148654723,
25,density,8,215664,215724,60,3.2984371843081095,density,0.0007520344193946114,0.013098898505510355,0.0016782229533891487,
25,density,9,87588,87648,60,3.3933705675519277,density,0.0008323517873451325,0.0019905458543964727,0.003764599065454601,
25,density,10,13832,13892,60,3.443113679271099,density,0.0009065602947914816,0.0015257152164550253,0.0015504109425462994,
25,density,11,102939,102999,60,3.661584107475573,density,0.0013862772501760578,0.0029451375460643964,0.0030897941957269254,
25,density,12,127330,127390,60,3.662395045857597,density,0.00016292831167843448,0.001132315605991819,0.0024342554695079167,
25,density,13,93694,93754,60,3.6728493633507986,density,0.00046624582295374666,0.019802819812459113,0.00375638717774238,
25,density,14,162348,162408,60,3.678640487958272,density,0.0022170899629185463,0.016599639654070294,0.02688474556133615,
25,density,15,96458,96518,60,3.7324960834723715,density,0.0003470628308487578,0.0021224123235310385,0.001191961563816397,
25,density,16,326522,326582,60,3.769164038970906,density,0.0029327445056711037,0.01091659313251183,0.005710875206435757,
25,density,17,3383,3443,60,3.8574558285986744,density,0.0007740174801502852,0.0010584224490721044,0.0015078392932221859,
25,density,18,213947,214007,60,3.907796465486503,density,1.1602226760815386e-05,0.001347250979655848,0.0024773451308972034,
25,density,19,237742,237802,60,3.936084557783525,density,0.0012829943560379504,0.0016192419586980227,0.0032370803950201726,
26,density,0,274548,274608,60,4.6169559314339364e-07,density,0.011362948835483498,0.01500993256654705,0.023564904153182742,
26,density,1,29558,29618,60,2.3334113643515275,density,0.003978076688825943,0.005094536166509045,0.004951211512633671,
26,density,2,334686,334746,60,2.46595693568942,density,0.0027118650131778923,0.0055474942972362365,0.004173298373286567,
26,density,3,6825,6885,60,2.6317827052763323,density,0.0023424737789667018,0.004633513243967937,0.009818243704899976,
26,density,4,69612,69672,60,2.7112858143234773,density,0.004680162271565309,0.005642008493779426,0.018840505654473788,
26,density,5,150889,150949,60,2.775255279587685,density,0.0039374907632056,0.004791691508123251,0.005451001882560365,
26,density,6,135883,135943,60,2.8264215710923817,density,0.0020041870788787587,0.0070319774730033206,0.03740953864351573,
26,density,7,6446,6506,60,2.849549140276268,density,0.001964996302309647,0.012217561528319962,0.008308028379868068,
26,density,8,159206,159266,60,2.9166469304380422,density,0.008467046002650832,0.01020721744941138,0.02472949786662359,
26,density,9,308825,308885,60,3.012737488319244,density,0.004858771981417292,0.008784426911050592,0.014025197609669332,
26,density,10,281794,281854,60,3.165551063223363,density,0.011450093581393954,0.027458664393576616,0.04923267522060647,
26,density,11,6102,6162,60,3.2106080993892556,density,0.0035371042920494217,0.005537236403478952,0.0051177674476831575,
26,density,12,161132,161192,60,3.2635111938665675,density,0.003243357311595879,0.004105181911312318,0.004786118001858013,
26,density,13,274661,274721,60,3.3271347887588156,density,0.006300304352617658,0.00793099405827146,0.00811205942273894,
26,density,14,289905,289965,60,3.350805218904666,density,0.004770167967086119,0.02199637602535421,0.025791684675062654,
26,density,15,115162,115222,60,3.3660666746590597,density,0.0034506495010564182,0.004838800586113976,0.004178454849757862,
26,density,16,324189,324249,60,3.3797836866741577,density,0.006434814301301992,0.013072673740010605,0.013063940090709209,
26,density,17,269269,269329,60,3.4008627323610146,density,0.003781492243042482,0.0047496638029204214,0.0045662211525378535,
26,density,18,23976,24036,60,3.4100537044235257,density,0.002952545972945463,0.007435363083490484,0.00550766056777254,
26,density,19,187221,187281,60,3.4237789862102406,density,0.001679790002490482,0.0023907463158733266,0.004932241141019059,
27,density,0,187814,187874,60,3.939659615278925e-06,density,0.004500506155154899,0.010853110794545118,0.010633569676102551,
27,density,1,65088,65148,60,1.8523613954057094,density,0.0011895648662576383,0.00862276371950124,0.06481569280799968,
27,density,2,156146,156206,60,2.581386822289286,density,0.004866454440943247,0.007227629288686984,0.013534276162735356,
27,density,3,324305,324365,60,2.7697821894649572,density,0.007900386538534967,0.012394569771703574,0.0193738371527833,
27,density,4,339482,339542,60,3.82026152973394,density,0.009564705481053032,0.022246223322741444,0.019687078189245633,
27,density,5,339681,339741,60,3.8449235195677103,density,0.007625125891798057,0.009570996979234761,0.015080649646640869,
27,density,6,308956,309016,60,3.928588885392781,density,0.007286817680065506,0.009606991247791918,0.014504551468645497,
27,density,7,274196,274256,60,4.242419687601418,density,0.007160442736600906,0.009595180666388606,0.013785571535288954,
27,density,8,296185,296245,60,4.315648960569527,density,0.005727433926808269,0.01021163958632048,0.01944200093528833,
27,density,9,339887,339947,60,4.367423353222797,density,0.001818451150113423,0.0032259841279441764,0.010159188686541344,
27,density,10,212556,212616,60,4.467661854779693,density,0.003651028545854381,0.006201482878667327,0.004593183074524534,
27,density,11,56577,56637,60,4.476077760712018,density,0.0025310583386984873,0.00565401004931814,0.01590095123882268,
28,density,0,282299,282359,60,6.976863069579721e-06,density,0.0017298511960561153,0.0057933772420600575,0.0032316045172937776,
28,density,1,295578,295638,60,4.217832204696853,density,0.0029120247816277634,0.005239189437074108,0.009012241402283216,
29,density,0,223742,223802,60,2.4845200777848167e-06,density,0.003436201160779972,0.012064141070799223,0.006578508410446977,
29,density,1,8325,8385,60,1.997834865175951,density,0.005962911041816189,0.010566681826347932,0.00737428740060508,
29,density,2,225862,225922,60,2.3415075474757447,density,0.012915237120292276,0.020298616545289427,0.015517695181709286,
29,density,3,5783,5843,60,2.9013217893603285,density,0.004170652463056759,0.009264913674049935,0.005164806965565507,
29,density,4,66226,66286,60,3.328379487208022,density,0.0017214558430356623,0.011758140012465099,0.011086098214064121,
29,density,5,159013,159073,60,3.5588143487973976,density,0.012395212487731882,0.014910137730681934,0.02560064249884948,
29,density,6,28892,28952,60,3.658480991629835,density,0.004493855305902649,0.00814039324110006,0.005537327039572616,
29,density,7,169521,169581,60,3.688713688704591,density,5.138836398215287e-16,0.0011747363318973239,0.0020310322356108276,
29,density,8,8739,8799,60,3.7779186758549934,density,0.002726098164271494,0.004616638414900091,0.008167823625896886,
30,density,0,333198,333258,60,3.9424766765007236e-07,density,0.010371334845681616,0.013794100166076975,0.019302287823091076,
30,density,1,290961,291021,60,1.56002782754592,density,0.011654801315671589,0.021628452399133066,0.016344364704178018,
30,density,2,305245,305305,60,2.8272624911872626,density,0.003663600144585017,0.005935445240473557,0.013164566644794398,
30,density,3,337618,337678,60,2.99816150985686,density,0.00318456238462592,0.00735103352750281,0.004306249280897394,
30,density,4,227402,227462,60,3.0102151126337406,density,0.003122703016280695,0.03671761145339531,0.03154264024749283,
30,density,5,276117,276177,60,3.080233030991972,density,0.006565615166108051,0.008212074531693925,0.00956927596557136,
30,density,6,259373,259433,60,3.2691130401821376,density,0.006334355407890889,0.01221600742183266,0.014491947019400842,
30,density,7,341113,341173,60,3.328535057541882,density,0.014458917105210295,0.018998769088735865,0.025920735874852607,
30,density,8,205159,205219,60,3.3363693802475765,density,0.003449001043271907,0.004983107541174017,0.004159575386949971,
30,density,9,48465,48525,60,3.3523848417199567,density,0.0023797018295072733,0.004426883954228274,0.004234956587805109,
30,density,10,336171,336231,60,3.354729111542677,density,0.004038558729529509,0.00781827047686528,0.008594716149771319,
30,density,11,180133,180193,60,3.3734651140641487,density,0.0037945874082200457,0.004615422385184678,0.005990779428366262,
30,density,12,305449,305509,60,3.5241401038784765,density,0.004052072287862706,0.005330620586356247,0.009554807329004447,
30,density,13,18871,18931,60,3.6009439932631935,density,0.005708335474498757,0.021264964872439073,0.00695585173613655,
30,density,14,341289,341349,60,3.6226968150088408,density,0.0038296984084355916,0.00518819540222225,0.008879258651823301,
30,density,15,286639,286699,60,3.6402166278415624,density,0.0037394594298434977,0.005401034759575014,0.005029558479461487,
30,density,16,213483,213543,60,3.7006662743738294,density,0.0018560217731513914,0.0028042282990388785,0.004158269308472596,
30,density,17,122876,122936,60,3.9107265658483295,density,0.0007587877523607526,0.005522959701199677,0.0024212155939766352,
30,density,18,139436,139496,60,3.9366395802309255,density,0.0011930653129282969,0.001658836406461291,0.005182508063635832,
30,density,19,143544,143604,60,4.118558573915949,density,0.0007361315304622173,0.005452840176204176,0.005518676122339373,
31,density,0,202795,202855,60,3.2340445494869776,density,0.0014085982719424547,0.004602666433981837,0.009402387853518199,
31,density,1,192791,192851,60,3.2735472691657947,density,0.0019465770543728787,0.002802960327166721,0.004992655488506525,
31,density,2,304367,304427,60,3.320277126179361,density,0.003101471299577008,0.007241152458712936,0.008165241788227728,
31,density,3,224894,224954,60,3.5475897379436887,density,0.000904632719748825,0.002664067276926953,0.002347276553041721,
31,density,4,211337,211397,60,3.567984060279038,density,0.0015430945072784975,0.013514482884211004,0.031247033823873924,
31,density,5,61208,61268,60,3.6609865715977596,density,0.007868489553033754,0.010636132404770142,0.010429612679503139,
31,density,6,40068,40128,60,3.71622552863764,density,0.0023699633553491426,0.007264410592426048,0.007550703211381036,
31,density,7,225305,225365,60,3.9183896998592567,density,0.003397314779131031,0.004413390051986889,0.01913955637579533,
31,density,8,275157,275217,60,4.055084978480608,density,0.003502022207337442,0.0064684493935206165,0.012634637455240448,
31,density,9,193209,193269,60,4.190307420540071,density,0.0011979619469875758,0.0019549923451175405,0.0031288129317755095,
31,density,10,127552,127612,60,4.201866081463562,density,0.003153985280248465,0.005511809707196311,0.004133557102134849,
31,density,11,303161,303221,60,4.20410201835495,density,0.0021264087551121527,0.005457433661587327,0.009536726790364646,
31,density,12,56200,56260,60,4.249485369635209,density,0.003556331635657081,0.010764136855901883,0.005088535040531955,
31,density,13,47903,47963,60,4.339914627224321,density,0.0009239194089390531,0.0011224906200964053,0.012948927145770962,
31,density,14,305897,305957,60,4.342074573813067,density,0.0040436339993625585,0.004953866522867441,0.007198701889339055,
31,density,15,50649,50709,60,4.393834026044896,density,0.0012909022653549262,0.0015800867962739325,0.0029759013693383624,
31,density,16,93079,93139,60,4.401367075405397,density,0.0022885696628971936,0.002791880627194662,0.005192987922117976,
31,density,17,335658,335718,60,4.454670490245361,density,0.0011213674047458717,0.0020571608092771624,0.005378042593560274,
31,density,18,71552,71612,60,4.465391390029578,density,0.0010805904021811597,0.0015370059529519265,0.0071819581590799484,
31,density,19,260089,260149,60,4.480720927318827,density,0.0013852711137530822,0.0022633282516570596,0.00329755045502592,
32,density,0,60998,61058,60,6.004631791186416e-06,density,4.251760634333383e-17,0.0015436906666931197,0.0012566091507192076,
32,density,1,2714,2774,60,2.1941753315487658,density,0.0015805311936748607,0.0027817670588236648,0.003989216049020212,
32,density,2,220498,220558,60,2.3571025754096273,density,0.0036662633073004914,0.006191638441001508,0.009484993585867208,
32,density,3,85456,85516,60,2.486781482034019,density,0.0011872170820155458,0.0016281918498595946,0.005080155176343089,
32,density,4,69471,69531,60,2.8697331083165993,density,0.0009580265636829494,0.005211158751293399,0.001866063441270938,
32,density,5,148717,148777,60,2.9293764289388835,density,0.0006788767708069778,0.0022369682170715255,0.004981675704346567,
32,density,6,23704,23764,60,2.9508860933920236,density,0.005005144737336231,0.006064493704692688,0.006158074708164591,
32,density,7,29312,29372,60,2.978346601030386,density,0.0008663387081946237,0.0023379048867247423,0.0019246185370327975,
32,density,8,145840,145900,60,2.9784264275135337,density,0.0009335657149275471,0.0011471270952189013,0.002934755562629032,
32,density,9,85880,85940,60,2.9878653929464822,density,0.004009726871645971,0.007848859043927577,0.07779513830422705,
32,density,10,89401,89461,60,2.9888290087679716,density,0.0010903933653370538,0.001745002085391533,0.0016294291597409335,
32,density,11,216568,216628,60,3.003968924496527,density,0.0012776106371190643,0.005473019163631431,0.0044234428026247415,
32,density,12,140873,140933,60,3.036434783507789,density,0.0007224628204450039,0.0009799907098519156,0.003023012884780237,
32,density,13,64101,64161,60,3.100588743081429,density,0.0017156642444237182,0.006263490808889362,0.08310573412873183,
32,density,14,53959,54019,60,3.145316493799945,density,0.0009010540560821867,0.001711216694163905,0.002812745165575509,
32,density,15,125751,125811,60,3.203986985510884,density,0.00023861073247350844,0.0014138717299540095,0.0035788757724102105,
32,density,16,225922,225982,60,3.2327367808289473,density,0.0012180495638988908,0.01526326962351692,0.006471608258283471,
32,density,17,96003,96063,60,3.3318402805695007,density,0.002031437929801302,0.0027484928431022394,0.002542613707144497,
32,density,18,55875,55935,60,3.3616906607133226,density,0.002454398570795509,0.003661263843965115,0.009437653187387639,
32,density,19,85701,85761,60,3.3662571468877975,density,0.002317549882126459,0.005394443200611678,0.0032732288396662983,
33,inverse,0,41111,41171,60,2.175773650222299e-06,inverse,0.036563189574728726,0.01415839587172881,0.005519436808039605,
33,inverse,1,170927,170987,60,2.7055144975544616,inverse,0.011154105457476296,0.003727156597766696,0.003276980811335438,
33,inverse,2,170772,170832,60,2.760775329704994,inverse,0.02126993974190666,0.005359056372609827,0.0034934370336685287,
33,inverse,3,24583,24643,60,2.9197882584376003,inverse,0.010569617294350589,0.005182334281357302,0.003261032811953371,
33,inverse,4,14289,14349,60,2.972319265263975,inverse,0.027839256265723762,0.014937297210518608,0.0014211366966932141,
33,inverse,5,59663,59723,60,3.0855554352074,inverse,0.04917071012799436,0.012698185625522763,0.005866656941769517,
33,inverse,6,23636,23696,60,3.180693526773559,inverse,0.0184172314196927,0.007973768749146478,0.006678677243392607,
33,inverse,7,108544,108604,60,3.202584526536816,inverse,0.010313967994026901,0.004065249632361186,0.004441384792622345,
33,inverse,8,150512,150572,60,3.253104895366286,inverse,0.01711909149176318,0.007592254305080816,0.003674368993688415,
33,inverse,9,122252,122312,60,3.2981557395276453,inverse,0.02157318089179335,0.007712824255037217,0.005870700427282018,
33,inverse,10,173318,173378,60,3.403960943562506,inverse,0.012576189210657982,0.009482525902407314,0.0036558687548857616,
33,inverse,11,219024,219084,60,3.40659172894433,inverse,0.12653110073510107,0.004803731103277747,0.008896664730663627,
33,inverse,12,157873,157933,60,3.413889917834649,inverse,0.02380590799436998,0.014728312429262501,0.005159698089716439,
33,inverse,13,198002,198062,60,3.4921049573527365,inverse,0.01751713512283676,0.014515773090956861,0.0035307579145310956,
33,inverse,14,243346,243406,60,3.492926063992647,inverse,0.020309363722805736,0.00750106463149631,0.013270319514081147,
33,inverse,15,227563,227623,60,3.7588351837858824,inverse,0.03220113412457143,0.012909763311562655,0.005664489812029726,
33,inverse,16,82326,82386,60,3.948449618895784,inverse,0.02243048409547617,0.006357555017870839,0.013824038426257542,
33,inverse,17,186975,187035,60,3.9617852108967324,inverse,0.010741938960332827,0.008442795685293217,0.003659125828347079,
33,inverse,18,177992,178052,60,3.9931908488899275,inverse,0.045325157976669125,0.006039625454207226,0.0041318851207732986,
33,inverse,19,327414,327474,60,4.0108085188861855,inverse,0.012963598794661366,0.000272786446720344,0.004014856731103184,
34,inverse,0,59402,59462,60,0.0,inverse,0.01717667204004635,0.01203964533699214,0.003324230913070549,
34,inverse,1,106961,107021,60,1.617140769249545,inverse,0.010990977212447883,0.0055315691862227205,0.0030338329736289004,
34,inverse,2,81816,81876,60,1.714326537301196,inverse,0.009542813540497507,0.003372641840864093,0.00273081143406022,
34,inverse,3,27621,27681,60,1.78451450856764,inverse,0.007280578278487034,0.0047899045931473995,0.0025943716344802243,
34,inverse,4,58798,58858,60,1.7857683639540491,inverse,0.019250954836988462,0.011080287190757489,0.0017936684646290275,
34,inverse,5,236984,237044,60,1.8593921287008301,inverse,0.013347014987161319,0.0066308424417159,0.006823719439494491,
34,inverse,6,158337,158397,60,1.9520246264153431,inverse,0.010667346957327664,0.007813370167501941,0.002900503366958281,
34,inverse,7,81128,81188,60,1.9675082777195394,inverse,0.01897763785036554,0.008160377802792591,0.0015626302519114216,
34,inverse,8,116924,116984,60,1.9928160059304587,inverse,0.022010628564573396,0.005087343461272174,0.006047652835014853,
34,inverse,9,166513,166573,60,2.0837231343818945,inverse,0.0939372690481114,0.010829967957065825,0.009160612088254295,
34,inverse,10,28301,28361,60,2.1260839160408804,inverse,0.011901722748083557,0.004377033682260461,0.006217429819011743,
34,inverse,11,211142,211202,60,2.2098831791131777,inverse,0.005750161566000127,0.0046236351611126355,0.0030297363943602817,
34,inverse,12,188014,188074,60,2.352408322913796,inverse,0.014649701402023766,0.010428925292335443,0.0025908131316789056,
34,inverse,13,228066,228126,60,2.3679886577458293,inverse,0.00975003126675318,0.006755695989840863,0.005730033137159613,
34,inverse,14,173983,174043,60,2.3866716441182203,inverse,0.007703600077214828,0.005142459731781289,0.003192516711378015,
34,inverse,15,82216,82276,60,2.4060789647077607,inverse,0.009431798297896272,0.004542642940329304,0.0025705943447005995,
34,inverse,16,82135,82195,60,2.438056894969216,inverse,0.018091760916447555,0.0067053618304735284,0.003980594677011554,
34,inverse,17,58031,58091,60,2.4541316568987677,inverse,0.0150689625006541,0.001777755590602905,0.0031811249355859204,
34,inverse,18,161604,161664,60,2.4556313047406886,inverse,0.008066998697622625,0.006552119971478357,0.004611712727755783,
34,inverse,19,130131,130191,60,2.517378470319926,inverse,0.013548290508937388,0.0031750015496651938,0.0041317149924370656,
35,inverse,0,58707,58767,60,1.2395760025432958e-06,inverse,0.01673241282733953,0.013887634604089791,0.006311620654362331,
35,inverse,1,127110,127170,60,1.602568045158848,inverse,0.030759240974224437,0.013199143963468628,0.007408611419818699,
35,inverse,2,188571,188631,60,2.2593939217687735,inverse,0.011714634886999165,0.003853526253377998,0.00364522443938657,
35,inverse,3,226563,226623,60,2.8840757304855895,inverse,0.009801183513335227,0.0013895530324068129,0.00262777489931223,
35,inverse,4,132785,132845,60,2.9501766635100983,inverse,0.018043041503297223,0.007786713585614379,0.001507169043826869,
35,inverse,5,254360,254420,60,2.95701341310576,inverse,0.010891761451740917,0.0007961227570768149,0.002921049199117111,
35,inverse,6,79171,79231,60,3.5519355907227816,inverse,0.012411028608650012,0.0012325889127887428,0.006690584787292417,
35,inverse,7,339590,339650,60,3.58790732305018,inverse,0.0028575397211180868,0.0012826102435695948,0.001641931017477454,
35,inverse,8,55747,55807,60,3.6228732234221583,inverse,0.02740659706710919,0.013911784799549489,0.00939181492650482,
35,inverse,9,133695,133755,60,3.665563422237102,inverse,0.02095459513222376,0.006231147186536135,0.007371674604926301,
35,inverse,10,267891,267951,60,3.7476118293222793,inverse,0.01546301061313543,0.0021614687912664254,0.003088186208419547,
35,inverse,11,257999,258059,60,3.785417717494372,inverse,0.014062954382418065,0.00083425091055583,0.005275986292930818,
35,inverse,12,40449,40509,60,3.7854795198700675,inverse,0.006950021072293125,0.004396003484132509,0.0022195528741801147,
35,inverse,13,330867,330927,60,3.81728558147125,inverse,0.005443670421977969,0.0005224743173486164,0.0014447923896487565,
35,inverse,14,5183,5243,60,3.8229517837041715,inverse,0.002677525404908236,0.0009647622776985441,0.0019178900028907514,
35,inverse,15,279077,279137,60,3.824300313154952,inverse,0.014552989978242501,0.0006294161794838884,0.0064629069742825505,
35,inverse,16,245505,245565,60,3.881918977435155,inverse,0.027526249297004948,0.0004887623573621247,0.00745353670375902,
35,inverse,17,251292,251352,60,3.9562215898067907,inverse,0.018591131702748016,0.0007607306354294016,0.004471360907216454,
35,inverse,18,246853,246913,60,4.024680349086963,inverse,0.021083184495790608,0.0007073152269410772,0.003586052373220658,
35,inverse,19,262024,262084,60,4.076965696869364,inverse,0.02833834839253888,0.0010207236156246698,0.0035501488465516868,
36,inverse,0,64152,64212,60,1.3328003749250113e-07,inverse,0.03012008275051098,0.014966857627130317,0.007034466076353178,
36,inverse,1,252268,252328,60,2.14400299090073,inverse,0.08532844055778897,0.007460045692003119,0.00782054613775247,
36,inverse,2,294454,294514,60,3.4300947629611227,inverse,0.003454890076692778,7.249002410556167e-05,0.0009095122881484407,
36,inverse,3,335818,335878,60,3.4301077592125098,inverse,0.022882479242532144,0.006655321014296763,0.00947352239089393,
36,inverse,4,271674,271734,60,3.4382037317237404,inverse,0.01805970431003802,0.005027645053758138,0.006827309655179496,
36,inverse,5,105429,105489,60,3.499412540617053,inverse,0.006130075526820287,0.0031281217118384343,0.0018636578618243566,
36,inverse,6,62606,62666,60,3.5773134935411184,inverse,0.024965299489160934,0.014274268299716042,0.002806886259483354,
36,inverse,7,324405,324465,60,3.644635655832337,inverse,0.02615882410608614,0.009257498844615462,0.013987255783070252,
36,inverse,8,167880,167940,60,3.741807881318552,inverse,0.04488481205689129,0.014902902466929437,0.004842981744866562,
36,inverse,9,259281,259341,60,3.769405916660803,inverse,0.01930690152154836,0.0004033748296854014,0.007102872893006236,
36,inverse,10,39060,39120,60,3.7931856396238115,inverse,0.0072581952902165065,0.004473634752258019,0.004410661876964843,
36,inverse,11,272578,272638,60,3.830044009520102,inverse,0.15495128672963648,0.006684617744952479,0.01093059227634789,
36,inverse,12,301668,301728,60,3.883292520658078,inverse,0.009770401435702918,0.004025152885283913,0.0029109619905442778,
36,inverse,13,264884,264944,60,3.9731179658820364,inverse,0.019586724657467438,0.007081636809679751,0.005690308678630312,
36,inverse,14,303329,303389,60,4.0394771461948045,inverse,0.0074984909244014165,0.004578337321046936,0.005672151830660508,
36,inverse,15,233159,233219,60,4.211105727336908,inverse,0.016209189557413784,0.0014831741706286888,0.012399547393522413,
36,inverse,16,290865,290925,60,4.243391938328358,inverse,0.0210455885546768,0.00506635790665106,0.014546130904942665,
36,inverse,17,314179,314239,60,4.3794945837051085,inverse,0.015031794801322348,0.0005722034428793348,0.009516505351148322,
36,inverse,18,175737,175797,60,4.435926983590846,inverse,0.007544951571297734,0.003971122551219063,0.005921414747534975,
36,inverse,19,129734,129794,60,4.492185271943273,inverse,0.01821551812517826,0.004866402852753353,0.002851696349799999,
37,inverse,0,55681,55741,60,1.2377834115800373e-06,inverse,0.03477248898974734,0.007116300638537049,0.003429320094836333,
37,inverse,1,109975,110035,60,1.5506182496767558,inverse,0.016831928390152486,0.008486345524494947,0.0013765605045894197,
37,inverse,2,116559,116619,60,2.8380315129023184,inverse,0.00448791552147072,0.003085630146382205,0.0010475243215306088,
37,inverse,3,125097,125157,60,3.128579706286231,inverse,0.009570392420872827,0.0043403642153519145,0.004410096655172078,
37,inverse,4,284444,284504,60,3.3595304721919836,inverse,0.024291337093436647,0.013083320157576402,0.011669627899830427,
37,inverse,5,113533,113593,60,3.6263343656224754,inverse,0.002151874896541907,0.0011393096758841052,0.0010693035701079988,
37,inverse,6,312180,312240,60,3.693731950726097,inverse,0.0060842256461012545,0.0006399447537436347,0.004295243278948644,
37,inverse,7,29463,29523,60,3.7458372730111873,inverse,0.009771069556175778,0.007025430533823592,0.0017321710967515903,
37,inverse,8,148231,148291,60,3.7484259133123463,inverse,0.005463360939590998,0.0013364001808845096,0.002800722544338957,
37,inverse,9,70844,70904,60,3.7722089208125245,inverse,0.01451275523772096,0.007795056069207455,0.0013182455295282706,
37,inverse,10,184869,184929,60,3.873259876187126,inverse,0.005072448436934709,0.0013755455239735257,0.002620978945889435,
37,inverse,11,103530,103590,60,3.9208857618965944,inverse,0.0053384950351911846,0.002274113863511118,0.003479038629579773,
37,inverse,12,69352,69412,60,3.9272610074650687,inverse,0.010592053583139171,0.007214515080272274,0.00370366704859471,
37,inverse,13,69256,69316,60,3.9898096346743066,inverse,0.017922911952693563,0.009752766221982472,0.005395530863710203,
37,inverse,14,179907,179967,60,4.1276840370118695,inverse,0.005799299113269924,0.004225884095676073,0.00164179105944673,
37,inverse,15,142701,142761,60,4.176120060147276,inverse,0.0029190594414143073,0.001555926085315691,0.0018660321151425987,
37,inverse,16,3250,3310,60,4.2221409796995655,inverse,0.002859665867916346,0.0013909064567733304,0.0023723960870776694,
37,inverse,17,298515,298575,60,4.352906900450403,inverse,0.005917740635700833,0.0007794938807964428,0.0018558149624665888,
37,inverse,18,280231,280291,60,4.450331211141967,inverse,0.02429972465426286,0.009565670801434703,0.007715586442453916,
37,inverse,19,79061,79121,60,4.454462697700473,inverse,0.004557038912181211,0.0008660797853106475,0.0017933230031719637,
38,inverse,0,180308,180368,60,2.5296888176096686e-06,inverse,0.010922023989863482,0.009019865840890836,0.0018735910522813923,
38,inverse,1,59016,59076,60,2.0922728190428432,inverse,0.007122915759144898,0.004410900499760915,0.0050032906132627415,
38,inverse,2,297081,297141,60,2.2053176241328476,inverse,0.010081892531659488,0.004493266213339988,0.005106384871935449,
38,inverse,3,202202,202262,60,2.5845939562620415,inverse,0.009350978105073281,0.0008086167650170626,0.005151971867537182,
38,inverse,4,335293,335353,60,2.6518986898253227,inverse,0.011457747641048097,0.0024140831365285853,0.00232503598992077,
38,inverse,5,304406,304466,60,2.672260101284468,inverse,0.0050440485942830696,0.003988470868970496,0.0037233735105623145,
38,inverse,6,29102,29162,60,2.8073393429701348,inverse,0.002649929123676107,0.0010939022119526712,0.0017581239526530846,
38,inverse,7,226098,226158,60,2.819612007843786,inverse,0.017434633626152763,0.014341364600716172,0.002945764958439575,
38,inverse,8,296371,296431,60,2.9240947055807283,inverse,0.00585068589968192,0.00036164674587732976,0.0035210740112680463,
38,inverse,9,5896,5956,60,2.9368618637896398,inverse,0.0045618220623192965,0.0035543329293582456,0.0027151572723837524,
38,inverse,10,122994,123054,60,2.990575253748248,inverse,0.013714904948930481,0.0028308593019400557,0.0020401748632980494,
38,inverse,11,161678,161738,60,3.086651480317176,inverse,0.005277205788562772,0.0038918479158451262,0.003010571959127107,
38,inverse,12,80564,80624,60,3.133328139664202,inverse,0.01188178142615107,0.007675556995623928,0.007068338808334327,
38,inverse,13,114023,114083,60,3.1522999785422967,inverse,0.008342201987033985,0.005487990163887642,0.004195162875120057,
38,inverse,14,152243,152303,60,3.22654824169224,inverse,0.00507074217817535,0.0033675566269060313,0.003811435437230608,
38,inverse,15,64268,64328,60,3.3274692292215784,inverse,0.010491546592433412,0.00328681555137353,0.0008274003631534544,
