motif_id,pattern_type,instance_idx,density_mean,density_std,density_change,density_range,ore_correlation,watermill_correlation,waterzumpf_correlation,ore_lag,watermill_lag,waterzumpf_lag,ore_cv,watermill_cv,waterzumpf_cv,psi200_cv
5,steady_state,15,1651.671330514285,1.4438951538308529,-5.556074837049664,5.556074837049664,0.7226574451527886,-0.2557208887747669,-0.3121265098572963,0,0,0,0.0007654797739519861,0.011361286573666942,0.003169280085141832,0.0
5,steady_state,16,1658.4854596717655,3.7361263240540117,-6.601839100676443,13.084763317774787,0.6602800602170857,0.013511446845881242,-0.5378832150283241,0,0,0,0.002279571180869273,0.004699830340085393,0.0007171932332145759,0.0
5,steady_state,17,1618.9962328296165,1.885197450538244,5.033686078521441,6.254105134443989,-0.6212059869277053,-0.18614845853474965,-0.8382522170819097,0,0,0,0.000815507086176531,0.003561145224675362,0.001793066798935749,0.0
5,steady_state,18,1671.8326353034486,6.896103104863146,-20.758544631793256,20.892959290662702,0.8261029888249443,0.0007747067588844136,0.25501585804002685,0,0,0,0.001694464268835326,0.0028229827857898255,0.0011142187894033087,0.0
5,steady_state,19,1641.2553829451072,1.2135494927411554,2.7042809089168713,4.205985418906948,-0.7261361848103641,-0.7017931618789549,-0.056721316311504316,0,0,0,0.0006936649042587528,0.0018371820705561878,0.0004737700686945214,0.0
6,steady_state,0,1669.6116074693948,4.269517666334691,-11.208744580124176,12.403745653905617,-0.31808136344481575,-0.9297917328122112,-0.9548177346083371,0,0,0,0.0018120856697029328,0.006624638857451463,0.004572607381671062,0.0
6,steady_state,1,1680.7385203698982,1.730468528077929,0.17213514626587312,4.771653421408246,0.43398154435003633,-0.7166000908913897,-0.8002808040175843,0,0,0,0.002113863384084332,0.01074054004723317,0.010253513723898239,0.0
6,steady_state,2,1666.6184057718306,1.4394778371877257,5.183332230991482,5.505639505531235,0.4331643514579543,0.9032189186216277,0.864092626856873,0,0,0,0.001587985622542344,0.00472807726074642,0.00683183524555794,0.0
6,steady_state,3,1635.1722095897098,3.307200023579919,5.601232709987016,10.775413296723627,0.8469887440332546,0.6439252128182423,0.7010871748142898,0,0,0,0.009769827725557277,0.005148137884603855,0.005439467966290186,0.0
6,steady_state,4,1682.5547454707046,2.594271628346117,9.554183117325692,9.898636450658842,0.7885138072804868,0.6517130279540856,0.47024633920829306,0,0,0,0.0018967442509508895,0.003678368645898518,0.003049968991241832,0.0
6,steady_state,5,1719.232685195978,2.080819322432573,1.6033932959335289,7.248462384289041,0.2553680586156072,-0.1908337716642341,-0.11444989761873788,0,0,0,0.001355482892020109,0.0057765023563393384,0.003344503714663438,0.0
6,steady_state,6,1649.9182166338726,3.448983183959,-8.526867589693666,10.865114472766436,-0.4475872264804349,-0.8840077078268068,-0.8311083557787984,0,0,0,0.0021955091382124007,0.002437227465848188,0.0016137305038987737,0.0
6,steady_state,7,1658.551864848431,1.922082122003185,6.9653062595768915,7.080721783461286,-0.18614476834292246,0.7368690565762993,0.7112991329031914,0,0,0,0.0018643144794733293,0.005257336260533476,0.00445520898720342,0.0
6,steady_state,8,1680.7736184671232,2.9989970800978947,12.146122839395503,12.227433950506565,-0.010072107019993101,0.8627895033864351,0.9536661844129769,0,0,0,0.0011507278509598423,0.0026440832037874958,0.00325103362953582,0.0
6,steady_state,9,1663.1068939590089,1.8874611903489509,5.126020164316742,6.1626588301446645,-0.3461784450430197,0.9171830525410023,0.9658182672164833,0,0,0,0.001380712018720468,0.002258104303539305,0.0037929394676490436,0.0
6,steady_state,10,1659.3447467802494,1.7198579083812722,-3.175960417888291,6.516995670495589,-0.09272785274295628,-0.9035436488773363,-0.8161555933760287,0,0,0,0.0006660886279038292,0.0030568038556698708,0.0028358960383378373,0.0
6,steady_state,11,1682.351451281913,4.914308295786071,12.693396400220308,13.449972976653726,0.8221902919067292,0.5834838261764426,0.8302232509406995,0,0,0,0.0012824248854941289,0.003418937274734801,0.0066836377061955995,0.0
6,steady_state,12,1659.2403877930856,2.9685401992907865,5.717874206446368,10.620604550845428,0.8010602496034892,0.2799038171577397,0.3870386814012988,0,0,0,0.0018311612173620292,0.008710055846992797,0.004748009004883085,0.0
6,steady_state,13,1684.391253176935,1.3563159672043463,0.3305095382804666,5.369538819050376,0.736707422385674,-0.4177033097997498,-0.06226942056244224,0,0,0,0.001419170706848695,0.0012209197839618553,0.0037149651493703015,0.0
6,steady_state,14,1740.4978660924319,3.406657113328774,-0.3547361709570396,9.995634000310474,0.5596082932324241,-0.8425818377299407,-0.057437186828267824,0,0,0,0.0019232105770766634,0.004356457005983104,0.0026240135467003978,0.0
6,steady_state,15,1670.7322999829362,3.131086115985489,7.634022103485677,9.086625851370172,0.6320756337015613,0.9572790252033466,0.9607753864099002,0,0,0,0.000573278094711925,0.00444509277181362,0.0023506275914669385,0.0
6,steady_state,16,1669.2836343847664,1.3202524135960154,0.3580762050719386,4.360941281108126,0.5397753901889529,0.37259169926676483,0.47734764100383226,0,0,0,0.0019701534688485248,0.004087179856427872,0.002454421440628446,0.0
6,steady_state,17,1657.438791799094,3.0026259717399353,-4.1227927953727885,10.410941244278547,-0.4901736891624322,-0.7081113725549982,-0.7350719937067908,0,0,0,0.002466790835985263,0.004638894847197076,0.005724500409967207,0.0
6,steady_state,18,1711.1246885182888,4.346052289348584,-6.828945616808596,13.71211323593684,-0.38847294815831673,-0.7986689132816244,-0.6658668297792697,0,0,0,0.001974508780520069,0.005322832243807227,0.001773043616714594,0.0
6,steady_state,19,1706.7906553838372,4.079980022191558,-4.658936415559538,13.262602693799181,0.23181779579047027,-0.32245416237556385,-0.5402528415074358,0,0,0,0.001853606202443302,0.004329591728041926,0.006292718686728035,0.0
7,steady_state,0,1679.2858774986726,11.719525962601875,-31.367053399928636,32.711550589352555,0.756462820174021,-0.5731767383959685,0.21732568004250097,0,0,0,0.009821364994293449,0.00212284128850421,0.0011231169727860077,0.0
7,steady_state,1,1704.8382492536612,2.190515057135184,-5.681125010380811,7.060436109066586,0.8344249318529661,-0.7208202523707798,-0.25023598536856523,0,0,0,0.0022110658705482675,0.005974173445426666,0.001159918435415117,0.0
7,steady_state,2,1696.1624700234443,7.8660031656724305,4.4420619689678915,27.895174668194613,-0.7051005034476783,0.20401576273914132,-0.8372658409866834,0,0,0,0.014380616744216663,0.01807760328288837,0.010293361701257915,0.0
7,steady_state,3,1650.6210967832158,1.954902892446517,-0.7722189128123773,6.348534735871681,0.5591290315823564,-0.2256653157862023,-0.5253533996739885,0,0,0,0.0014851696156237986,0.005866026857221273,0.0011961589014233126,0.0
7,steady_state,4,1690.6797462135667,3.069599697852534,2.7019827635979254,10.641601889128651,-0.23215109318583624,0.4219668303387249,-0.2653488892968956,0,0,0,0.0007276400353310903,0.002139897518800642,0.0009736583104325405,0.0
7,steady_state,5,1687.9738045962517,4.05917087929218,8.816258050854458,10.505465557180742,-0.8418440899434106,0.7077760526556371,0.6201522846688894,0,0,0,0.001947875388704014,0.0020131144763153226,0.0008058262201522512,0.0
7,steady_state,6,1658.9637490685334,3.6270243390791004,-9.616650231055928,13.211904290129723,0.6690739621316715,-0.47951196394068335,-0.8430534381153039,0,0,0,0.0024847222357204683,0.003048232172142661,0.004091138785299404,0.0
7,steady_state,7,1670.379116928377,3.9375318871558784,12.623513859309469,14.324055457121858,-0.7123883452925781,0.6849264625878818,0.5961044395186372,0,0,0,0.001714050662866559,0.003550278616337027,0.000819412019504799,0.0
7,steady_state,8,1649.7236897190035,2.147124681491506,-3.6678998288034563,8.51867722056727,0.34559554886696964,-0.3333958808136735,-0.6442789151271886,0,0,0,0.0024783600286873374,0.0047715301737121085,0.0015105541592822934,0.0
7,steady_state,9,1642.5800303336298,1.253886750973849,2.9914717106335047,5.741667948894019,-0.2311616672459501,0.35768678954827665,0.09585797837802865,0,0,0,0.0014024302537280426,0.011792141937975118,0.0034075210223911854,0.0
7,steady_state,10,1658.475556394711,3.882453801231912,-7.140368294531299,14.30743243348752,0.4612200286867256,0.0738279408855376,0.08088630983207627,0,0,0,0.006035851304515341,0.003899456212922232,0.005287513448930039,0.0
7,steady_state,11,1660.5624241146381,3.2429108152265216,-10.15403956635214,10.841824933193266,0.770495942640418,-0.5016606409333446,0.7474855604320065,0,0,0,0.008112451989673166,0.0017948519855647354,0.0033857147388083055,0.0
7,steady_state,12,1660.5343653091882,3.5786579617144056,-8.273168559266878,9.54052846081322,0.8929761115663016,-0.6683330269900312,-0.07680594798693305,0,0,0,0.0026245403728099646,0.004710941345852722,0.0007452252989353882,0.0
