motif_id,num_points,pattern_type,Ore_mean,Ore_std,Ore_min,Ore_max,Ore_range,WaterMill_mean,WaterMill_std,WaterMill_min,WaterMill_max,WaterMill_range,WaterZumpf_mean,WaterZumpf_std,WaterZumpf_min,WaterZumpf_max,WaterZumpf_range,DensityHC_mean,DensityHC_std,DensityHC_min,DensityHC_max,DensityHC_range,PulpHC_mean,PulpHC_std,PulpHC_min,PulpHC_max,PulpHC_range,PressureHC_mean,PressureHC_std,PressureHC_min,PressureHC_max,PressureHC_range,CirculativeLoad_mean,CirculativeLoad_std,CirculativeLoad_min,CirculativeLoad_max,CirculativeLoad_range
1,540,mv,171.68960853625612,4.129872114936512,137.27714722222223,174.2590313035113,36.98188408128908,1.4028777777777777,3.9716166863168336,0.0,12.6259,12.6259,23.249166666666664,65.81706872496915,0.0,209.2355,209.2355,1757.9483996050606,44.60699764988261,1657.0800527087263,1859.4811073361825,202.40105462745623,426.16569528874857,50.07363414373471,357.725123038514,563.8842173913043,206.1590943527903,0.35599506778687895,0.013371519271233383,0.264182162636787,0.3771207979835149,0.11293863534672788,0.6308603588313854,0.1814897441672546,0.48911781770245877,1.1195706678327044,0.6304528501302457
2,1200,mv,160.36322992065948,2.678214046849649,154.449213348009,162.39723500613397,7.948021658124958,11.511374226865973,0.5352377721932677,10.32946531305719,11.917867633119197,1.5884023200620074,231.2184465926289,0.2773174721634582,230.6060757747738,231.42905901523747,0.8229832404636568,1817.3012813827884,7.932460691142362,1799.7848681429666,1823.3256935857971,23.54082544283051,371.88121372907347,6.6588028795947585,357.1772842092285,376.93832965907154,19.76104544984304,0.3556728216944227,0.01304773708112224,0.3268608850890903,0.3655820982170198,0.03872121312792953,0.5917791832136582,0.010514010761398518,0.5685382509226545,0.5997181963275289,0.031179945404874343
3,1200,mv,161.3749805180064,2.361973416834069,154.34627056031368,162.57191168208757,8.22564112177389,11.71357133518753,0.4720374725437168,10.308892323973573,11.952776551247501,1.6438842272739276,231.32320898772056,0.24457212374201415,230.59541649468576,231.44714602896158,0.8517295342758189,1820.2979320247098,6.995804276584516,1799.4799673387197,1823.8430592038633,24.363091865143588,374.3967138620707,5.872538607599913,356.9213391207672,377.3726256236552,20.451286502888024,0.360601873500935,0.011507074339970029,0.32635936788219394,0.3664330889527036,0.04007372107050966,0.5957203692484441,0.009268260416650038,0.5681273890728422,0.6003917363623276,0.03226434728948535
4,1200,mv,159.42123354257672,2.346205654306853,154.68211558261385,160.89035754824062,6.208241965626769,11.323117413183654,0.4688863046609754,10.376010537228261,11.61672003273236,1.240709495504099,231.12090694501774,0.24293944018154062,230.6301917930726,231.2730283768445,0.6428365837718957,1814.5112320776818,6.949102573790617,1800.4746889670546,1818.8625528539474,18.387863886892774,369.5391424512667,5.833335459276317,357.75634549534004,373.19180313792975,15.43545764258971,0.3510835988550268,0.011430256872727376,0.3279955394033355,0.3582408848038537,0.03024534540051821,0.5881206811781351,0.009232890259896988,0.5694671239151572,0.5938872832939291,0.024420159378771955
5,1200,mv,160.06078307880162,3.405943368968266,154.03744219722765,164.13887791650902,10.101435719281369,11.450930598757418,0.6806735791589804,10.247173356722733,12.265932819470475,2.0187594627477417,231.18712953126612,0.35267069356357444,230.56343865442162,231.60939860007565,1.0459599456540332,1816.405480060628,10.087883723251378,1798.5652649259787,1828.4841737083282,29.91890878234949,371.129244742929,8.46814523271588,356.15350385538324,381.2685499566138,25.115046101230575,0.354199359601944,0.016593092566206096,0.3248548162615049,0.3740670431789449,0.04921222691743998,0.5905651976827925,0.013341256919838753,0.5668936978070396,0.6064119657248642,0.039518267917824645
6,1200,mv,162.08202512181978,4.034269830037584,153.91866205757916,164.7001723019067,10.781510244327535,11.85487332672607,0.8062438470128181,10.223435292395488,12.378106809722759,2.1546715173272712,231.39642039607196,0.4177311789576072,230.55113948508927,231.66751820417568,1.1163787190864127,1822.3920900824762,11.948890672826504,1798.2134563056939,1830.1466418943805,31.933185588686683,376.1546281144482,10.030343763193839,355.8581825994664,382.6640876561426,26.805905056676238,0.36404645706812044,0.01965417667738381,0.3242761425612398,0.37680156007627563,0.05252541751503581,0.598367610933431,0.0157823351710936,0.5664187587764801,0.6085589296939835,0.04214017091750344
7,1200,mv,162.74088225329342,3.6892095332406227,153.87906867769635,164.83665301138515,10.9575843336888,11.986545111383615,0.737283972522129,10.215522604286404,12.405382311087008,2.189859706800604,231.46464220023734,0.3820016787840619,230.54703976197845,231.68165019089878,1.1346104289203254,1824.3435242117391,10.926874809816795,1798.096186765599,1830.5508768972961,32.454690131697134,377.7927345867291,9.172425591698863,355.75974218082746,383.00341756980396,27.2436753889765,0.36725628065768845,0.017973110134163833,0.32408325132781823,0.3774664675044233,0.053383216176605075,0.6009311743560822,0.014420701061116556,0.5662603910676717,0.6090802185175594,0.04281982744988777
8,1200,mv,161.67188428668064,3.1247103375651095,154.1799783648058,163.58363898921104,9.403660624405234,11.772907186960811,0.624469504890739,10.275659033915428,12.15496900504664,1.879309971131212,231.35395208784786,0.32355023045147535,230.57819765762048,231.5519060124514,0.9737083548309329,1821.1773156112572,9.25491446551767,1798.9874352703205,1826.839640863702,27.85220559338154,375.13490118960567,7.7689198210848325,356.5078893624835,379.88806785052384,23.380178488040315,0.36204833082073473,0.015222980025503192,0.3255492247018229,0.3713620272937844,0.04581280259196152,0.5968353799164735,0.012246379207018918,0.5674633000501174,0.6042832437933862,0.0368199437432688
9,1200,mv,160.41574937456286,3.4514234519827287,154.20839243742756,163.70707717355162,9.498684736124062,11.52187017491655,0.6897627176243916,10.281337551264299,12.179637973857307,1.8983004225930085,231.22388475475523,0.35737995930362615,230.58113981185292,231.56468750214978,0.9835476902968594,1817.4568359786201,10.222588778348252,1799.0715934108594,1827.2052459004685,28.133652489609176,372.0117920490916,8.58122167188143,356.57853483938914,380.1949703321629,23.616435492773746,0.35592868624228496,0.01681466267046955,0.32568765252816084,0.3719633940803344,0.046275741552173566,0.5919450522199394,0.013459513671445347,0.5675768059190082,0.6047569158057116,0.037180109886703394
10,1200,mv,156.80103682282527,0.9555503987093793,155.12416402389388,157.90641411848335,2.7822500945894717,10.799474332214258,0.1909655679781104,10.464353372704956,11.020382620652583,0.5560292479476274,230.84959691595296,0.09894310777981945,230.67596399580367,230.9640539504007,0.2880899545970408,1806.750609842526,2.8301942427206974,1801.7839688911738,1810.0245684557303,8.240599564556533,363.0245871702544,2.375770433288722,358.8554038163798,365.7728699402685,6.917466123888687,0.3383185108889062,0.004655255387368009,0.3301491132917727,0.3437036937297451,0.013554580437972363,0.5778672533740231,0.0037805409749130433,0.5712275424554242,0.5822308103968108,0.011003267941386619
