TimeStamp,Ore,WaterMill,WaterZumpf,Power,ZumpfLevel,PressureHC,DensityHC,FE,PulpHC,PumpRPM,MotorAmp,PSI80,PSI200,id,Date,Shift,Class_15,Class_12,Grano,Daiki,Shisti,Original_Sheet,mill_id,C_v,C_m,M_solid_to_cyclone,CirculativeLoad,motif_id,segment_start,segment_end,motif_distance
2025-09-01 20:26:00,177.13174629629628,14.755200779928854,108.656,1982.2504719773065,1605.9114549531582,0.4565066663688598,1671.3708294654987,3.3672,511.8832719329131,688.4528324074074,211.58708639239433,50.27449795918368,22.72962176870748,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.35335306813973616,0.6131038543570487,524.5390215340151,1.9612931193971008,2,17704,17764,4.4978440585816015
2025-09-01 20:27:00,177.16667962962964,14.756196051796469,108.656,1984.3986209295151,1604.8658534493989,0.4570012791634726,1671.2599127988321,3.366,512.8865274019528,688.8526165343915,211.87075341648136,50.31368163265306,22.682002721088438,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.35329469094675375,0.613043247133105,525.4802528487573,1.9660219063047517,2,17704,17764,4.4978440585816015
2025-09-01 20:28:00,177.20161296296297,14.753971267263505,108.656,1984.5722898313827,1604.4296763093691,0.4568469529223378,1671.225912798832,3.3648000000000002,513.571603872541,689.1764165343916,211.90930064906843,50.42034829931973,22.57533605442177,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.3532767962099116,0.6130246671995353,526.1554994373836,1.9692477999472597,2,17704,17764,4.4978440585816015
2025-09-01 20:29:00,177.2365462962963,14.753141762204715,108.656,1984.4858453869383,1604.612639272332,0.45737799065818685,1671.144112798832,3.3636,514.3225277972722,689.4769869047618,211.88607179334704,50.52701496598639,22.4686693877551,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.3532337435783327,0.612979962967728,526.8606085114545,1.9726409113765513,2,17704,17764,4.4978440585816015
2025-09-01 20:30:00,177.27147962962962,14.756176847172036,108.65599999999999,1982.9361835490686,1603.8871261696067,0.4568955664157626,1671.2859690079824,3.3624,514.6924654316808,689.4597824175823,211.68459193986718,50.63368163265306,22.362002721088434,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.35330840474104336,0.6130574855224744,527.3510042923151,1.9748214737875536,2,17704,17764,4.4978440585816015
2025-09-01 20:31:00,177.30641296296298,14.759599984426936,108.656,1982.0162319744995,1603.747501169607,0.45686241631005436,1671.4111393783528,3.3611999999999997,514.6690202579356,689.521437973138,211.6302548659607,50.740348299319734,22.25533605442177,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.3533742838833436,0.6131258785572319,527.4253097647112,1.9746544467902776,2,17704,17764,4.4978440585816015
2025-09-01 20:32:00,177.28196296296298,14.759226997823314,108.656,1980.5729088975766,1604.0659324874362,0.45666788806397335,1671.6123181662317,3.3544,514.732933232846,689.5603713064713,211.54524208857777,50.847014965986396,22.148669387755103,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.35348016745591143,0.613235781097064,527.6488619592348,1.9763256968757108,2,17704,17764,4.4978440585816015
2025-09-01 20:33:00,177.24902962962963,14.759166122491747,108.656,1979.535047423696,1604.049161596286,0.4565537297585107,1671.7963532539509,3.3476,514.9273599616728,689.5993046398047,211.44806664831876,50.953681632653065,22.042002721088434,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.3535770280283952,0.6133362949898652,527.9928081986922,1.9788191749312172,2,17704,17764,4.4978440585816015
2025-09-01 20:34:00,177.21609629629629,14.757710032451662,108.656,1981.6579187843613,1604.6684722023467,0.45697170361471984,1671.9657536066845,3.3408,515.1695066478327,689.6963046398047,211.6896407022913,50.99074829931973,22.000136054421766,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.3536661861087813,0.6134287963153682,528.3743003854763,1.9815254450818134,2,17704,17764,4.4978440585816015
2025-09-01 20:35:00,177.18316296296297,14.75434085195895,108.656,1982.848870993015,1604.6576151535983,0.45708542910491595,1672.1383461992773,3.334,515.6862804959665,689.7537046398046,211.8060376068205,50.90408163265306,22.0734693877551,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.3537570243154091,0.6135230214931182,529.04016779875,1.985837700105492,2,17704,17764,4.4978440585816015
