TimeStamp,Ore,WaterMill,WaterZumpf,Power,ZumpfLevel,PressureHC,DensityHC,FE,PulpHC,PumpRPM,MotorAmp,PSI80,PSI200,Class_15,Class_12,Grano,Daiki,Shisti,M_solid_to_cyclone,CirculativeLoad,motif_id
2025-10-09 02:15:00,170.304,15.793608822350928,226.22304583808005,1981.5687618753102,1582.775674102316,0.40271093832635035,1666.0062305612514,3.4962000000000004,558.0530438869206,728.889,208.50048354129066,52.14666666666667,20.253333333333334,1.5,6.1,0.485,0.317,0.198,567.2809116925504,2.330989945582901,2
2025-10-09 02:16:00,170.30400000000003,15.793558992418953,226.2805902825245,1981.6794541830025,1582.464455667973,0.4026715832369952,1666.2789116579327,3.4934,558.2938743997412,728.889,208.52869104920563,52.175999999999995,20.224,1.5,6.1,0.485,0.317,0.198,567.7580850310608,2.3337918371327784,2
2025-10-09 02:17:00,170.30400000000003,15.790616963433447,226.27607361585785,1983.0769847121746,1582.537529043235,0.4026666159167338,1666.642902886003,3.4906,558.4757240209532,728.889,208.6660073387258,52.16266666666666,20.237333333333336,1.5,6.1,0.485,0.317,0.198,568.2532872488433,2.336699591605853,2
2025-10-12 00:38:00,180.0384414785215,16.28462729969221,234.60608031746034,1962.0093756625672,1580.2074108789652,0.4379925486067409,1664.0388741376664,3.3764666666666665,568.8146280855067,730.1910000000001,208.0546255239234,49.010799999999996,23.8464,1.1,6.8,0.62,0.33,0.05,576.5124069253222,2.202162839173988,2
2025-10-12 00:39:00,180.04330814518818,16.278564232798786,234.71954698412702,1961.9174873678555,1579.391671260559,0.4377650123748568,1663.9677050555408,3.3783333333333334,568.7897494011297,730.191,208.0416482738103,49.050799999999995,23.8064,1.1,6.8,0.62,0.33,0.05,576.4254059210813,2.2015930603554996,2
2025-10-12 00:40:00,180.0481748118548,16.282533620553888,234.78286031746032,1965.068381010161,1579.061698026191,0.4375110560405501,1663.870537110102,3.375,568.4071788654154,730.1910000000001,208.438369642885,49.090799999999994,23.7664,1.1,6.8,0.62,0.33,0.05,575.9533997256849,2.1988849669125488,2
2025-10-12 00:41:00,180.0530414785215,16.27624991198603,234.8732257936508,1962.974724760161,1578.9677975932907,0.4373228596809252,1663.5842525251214,3.371666666666667,568.2713911975278,730.1910000000001,208.20662833696866,49.1308,23.7264,1.1,6.8,0.62,0.33,0.05,575.5674970746026,2.1966552319709742,2
2025-10-12 00:42:00,180.05790814518818,16.26611032752352,234.9404257936508,1962.9053019769287,1578.696348875342,0.4370399998703342,1663.2622525251218,3.368333333333333,567.8996336217701,730.1910000000001,208.29110431249777,49.11066666666667,23.762933333333333,1.1,6.8,0.62,0.33,0.05,574.9118587326753,2.1929275678861044,2
2025-10-12 00:43:00,180.0627748118548,16.280991279904473,235.02064801587304,1963.0650379843912,1578.4210798959552,0.43643745441578885,1663.047957921947,3.365,567.4637477631843,730.13084,208.34845082214105,49.07733333333333,23.816266666666667,1.1,6.8,0.62,0.33,0.05,574.2849839644376,2.1893598472227276,2
2025-10-12 00:44:00,180.0676414785215,16.276498994928467,234.92740801587303,1962.2776905042854,1579.1639670388126,0.4358830627082056,1663.0939641138975,3.3662666666666667,567.2756906627023,730.05564,208.33858233398078,49.044,23.8696,1.1,6.8,0.62,0.33,0.05,574.1345003969701,2.188437943001841,2
2025-10-12 00:45:00,180.0508548118548,16.275786900105054,234.8966969047619,1961.3039941376337,1580.5037443973029,0.43617969929557227,1663.1785538574875,3.3675333333333337,567.5659494650112,729.98044,208.2184169295862,49.010666666666665,23.922933333333336,1.1,6.8,0.62,0.33,0.05,574.5015474717779,2.1907737848404367,2
2025-10-12 00:46:00,180.0111032967033,16.272434720714777,234.92081690476192,1958.0432082143093,1581.381173203308,0.4362556992955723,1663.3094744924078,3.3688000000000002,567.4981518154384,729.944020952381,207.91735949368874,48.977333333333334,23.976266666666668,1.1,6.8,0.62,0.33,0.05,574.5463223593273,2.191727131477725,2
2025-10-12 00:47:00,179.9391904761905,16.25922712267556,234.9490886996337,1957.4340937864483,1582.0039143380598,0.43659352005637175,1663.4079027752362,3.3700666666666668,567.7548802468111,729.9366876190476,207.8879927598178,48.943999999999996,24.029600000000002,1.1,6.8,0.62,0.33,0.05,574.8915346028068,2.1949212013314923,2
2025-10-12 00:48:00,179.86205714285717,16.281934433996316,234.89928512820515,1959.6185707095253,1581.3973231430914,0.436333358612877,1663.445048518382,3.3713333333333333,567.9580624133035,729.9293542857143,208.11918410597164,48.910666666666664,24.082933333333337,1.1,6.8,0.62,0.33,0.05,575.1294717869373,2.197614221270333,2
2025-10-12 00:49:00,179.829,16.287506897764434,234.85231012820515,1956.2075894039324,1580.6558306154761,0.436042485964095,1663.3016040739376,3.369466666666667,568.2202624133037,729.922020952381,207.75941139127892,48.89999999999999,24.1,1.1,6.8,0.62,0.33,0.05,575.2705754871413,2.1989866789402224,2
2025-10-12 00:50:00,179.82900000000004,16.294090897764434,234.83271012820512,1959.4716197069624,1579.9847278994266,0.4359690970752061,1663.2249374072708,3.3709333333333333,568.1312654957408,729.9146876190476,208.0345956329609,48.9,24.1,1.1,6.8,0.62,0.33,0.05,575.1139929962242,2.19811594901948,2
2025-10-12 00:51:00,179.829,16.295414928772185,234.81311012820515,1960.4284334324525,1579.4010843086571,0.4358311840317279,1663.2461751850485,3.3724,568.0731659193316,729.9073542857144,208.1086095664131,48.9,24.100000000000005,1.1,6.8,0.62,0.33,0.05,575.0735937429729,2.197891295302609,2
2025-10-12 00:52:00,179.82900000000004,16.30841476550688,234.79351012820513,1960.1644966457977,1579.004123167837,0.435498024611438,1663.3431273381586,3.373866666666667,567.8154899934057,729.9000209523809,208.09166064626527,48.9,24.1,1.1,6.8,0.62,0.33,0.05,574.8967675586823,2.196907993475369,2
2025-10-12 00:53:00,179.82900000000004,16.315312517140864,234.77391012820513,1958.6399798646241,1578.8985841607448,0.435367804765924,1663.4941717826032,3.3753333333333333,567.8683935648343,729.8926876190476,207.94591415670172,48.9,24.100000000000005,1.1,6.8,0.62,0.33,0.05,575.081248138142,2.1979338601568257,2
2025-10-12 00:54:00,179.829,16.327110487226335,234.7924267948718,1958.7120899308031,1578.56381936998,0.43522279197820024,1663.4173408647287,3.3768000000000002,567.8911719877732,729.8853542857144,207.98456997022672,48.89999999999999,24.100000000000005,1.1,6.8,0.62,0.33,0.05,575.0377202842001,2.1976918087972463,2
2025-10-12 00:55:00,179.85463703703707,16.325182275941824,234.77422679487182,1956.6281134602148,1578.444788315849,0.43503043221030857,1663.499790211134,3.3782666666666668,567.8074196068209,729.878020952381,207.771772257066,48.89999999999999,24.1,1.1,6.8,0.62,0.33,0.05,575.0243689417936,2.1971617658285902,2
2025-10-12 00:56:00,179.8921703703704,16.33502325818838,234.81568883190886,1957.6078003289017,1578.389437048069,0.43468257414816475,1663.7323356656793,3.3797333333333333,567.7954243687257,729.8706876190478,207.90981883444695,48.9,24.100000000000005,1.1,6.8,0.62,0.33,0.05,575.2137532999818,2.1975474647712843,2
2025-10-12 00:57:00,179.92970370370372,16.335427534008915,234.78248883190884,1957.78954479443,1578.3843487289807,0.43437449460429056,1663.9343356656793,3.3812,567.8617029611011,729.8633542857143,207.8717449422512,48.9,24.100000000000005,1.1,6.8,0.62,0.33,0.05,575.4559785609651,2.198226678061938,2
2025-10-12 00:58:00,179.96723703703705,16.34233340333339,234.74928883190884,1959.1218821844034,1579.3923468296455,0.43476603201925645,1664.1444030341004,3.3826666666666667,568.1220115632516,729.916180952381,207.97429620182635,48.9,24.1,1.1,6.8,0.62,0.33,0.05,575.9019248624228,2.2000375976428574,2
2025-10-12 00:59:00,180.00477037037038,16.350970909518445,234.81919549857548,1960.4541300476512,1580.0475668472823,0.434998470898207,1664.320006390317,3.3816,568.287050272929,729.9840476190476,207.99051087054215,48.9,24.100000000000005,1.1,6.8,0.62,0.33,0.05,576.2215394313976,2.201145937664807,2
2025-10-12 01:00:00,180.0423037037037,16.35196065310819,234.8520240700041,1962.5843437616895,1579.9857385083994,0.43501228117074364,1664.291367501428,3.380533333333333,568.4796056120343,730.0519142857142,208.1258649482924,48.89999999999999,24.1,1.1,6.8,0.62,0.33,0.05,576.3919338764229,2.201425009674355,2
2025-10-12 01:01:00,180.07983703703704,16.34852620310177,234.8883374033374,1962.0558889191464,1579.584410277107,0.4349152376924828,1664.2902115723898,3.3794666666666666,568.6607729543767,730.081,208.01969058931803,48.89999999999999,24.1,1.1,6.8,0.62,0.33,0.05,576.5746194834036,2.201772219311924,2
2025-10-12 01:02:00,180.1019837037037,16.357991936061623,234.9143544973545,1964.595500859445,1579.0003666732193,0.4346390377914437,1664.358679585858,3.3783999999999996,568.6699896210433,730.081,208.19727449632285,48.91185185185184,24.08814814814815,1.1,6.8,0.62,0.33,0.05,576.6433925956555,2.2017603623085313,2
2025-10-12 01:03:00,180.10734370370372,16.349421811948147,234.9230628306878,1961.2320463139906,1578.710710916577,0.4344996286498607,1664.405339903318,3.3773333333333335,568.5625764571463,730.081,207.76283699632285,48.95185185185185,24.048148148148147,1.1,6.8,0.62,0.33,0.05,576.5749654816937,2.201285153759319,2
2025-10-12 01:04:00,180.1425437037037,16.34336746412206,234.96289616402115,1962.9443594453035,1578.7894704195012,0.4344851358962375,1664.6618176810957,3.3794,568.5447258824337,730.081,207.8586348009505,48.99185185185185,24.008148148148152,1.1,6.8,0.62,0.33,0.05,576.7794293264496,2.201794631451022,2
2025-10-12 01:05:00,180.1777437037037,16.33612265252786,234.9827264670515,1960.487597497467,1579.1009176922282,0.43430826391556115,1664.9392343477627,3.381466666666667,568.5927636602114,730.081,207.64941918130674,49.03185185185184,23.96814814814815,1.1,6.8,0.62,0.33,0.05,577.0689195154255,2.202775812668606,2
2025-10-12 01:06:00,180.21294370370373,16.350943929123602,235.0160264670515,1958.3549745713733,1579.7800514790765,0.4342925473294098,1665.238525197436,3.3835333333333337,568.6830780036457,730.081,207.37049941218694,49.07185185185185,23.928148148148146,1.1,6.8,0.62,0.33,0.05,577.4203616505594,2.2041003813794995,2
2025-10-12 01:07:00,180.2481437037037,16.34657420072854,235.05765609668111,1959.496367760228,1580.0566699431288,0.4343271951217927,1665.4169629078738,3.3855999999999997,568.9815539295718,730.081,207.4238148174473,49.111851851851846,23.88814814814815,1.1,6.8,0.62,0.33,0.05,577.8783868119015,2.2060157455037763,2
2025-10-12 01:08:00,180.2833437037037,16.339352562569733,235.07197276334776,1960.8979105080275,1580.1613196606427,0.4342099944203739,1665.5086598775706,3.381866666666667,568.9996189295717,730.081,207.51563119948398,49.151851851851845,23.848148148148148,1.1,6.8,0.62,0.33,0.05,577.9763706355453,2.205933275707663,2
2025-10-12 01:09:00,180.3185437037037,16.338551536928705,235.04174776334776,1959.805443638521,1580.546120815044,0.4340985928226978,1665.7088820997928,3.378133333333333,568.9149669851272,730.081,207.3480779366974,49.183735909822865,23.815104669887276,1.1,6.8,0.62,0.33,0.05,578.0642449349356,2.205794773302965,2
2025-10-12 01:10:00,180.32810666666668,16.338258587408472,235.04074776334775,1959.827243638521,1580.9887604664602,0.4340310697660443,1665.914965433126,3.3744,568.9879799480901,730.081,207.2266597855178,49.177069243156204,23.81510466988728,1.1,6.8,0.62,0.33,0.05,578.3174062616265,2.2070286598784956,2
2025-10-12 01:11:00,180.32577333333333,16.347176954755408,235.06843072631074,1961.3767789920564,1581.8308806094326,0.4341745280796023,1666.0365920997929,3.3706666666666667,568.9648799480902,730.081,207.32760736564603,49.170402576489536,23.81510466988728,1.1,6.8,0.62,0.33,0.05,578.3995505414589,2.2075256900314724,2
2025-10-12 01:12:00,180.32344,16.371760882926004,235.1142973929774,1961.5837470927295,1582.7212043131362,0.43420725924513154,1666.2901159093165,3.3669333333333333,569.2227456738966,730.081,207.36265472141523,49.16373590982286,23.815104669887276,1.1,6.8,0.62,0.33,0.05,578.881957189743,2.2102424243334258,2
2025-10-12 01:13:00,180.32110666666668,16.368017764924282,235.16461405964404,1963.7426236331046,1582.883916835182,0.4342014029895858,1666.3986352075622,3.3719333333333332,569.4091976778068,730.081,207.5872280853647,49.1570692431562,23.81510466988728,1.1,6.8,0.62,0.33,0.05,579.1658870529778,2.211858543678957,2
2025-10-12 01:14:00,180.31877333333333,16.37036848727784,235.18528072631074,1964.905252157151,1582.407492452466,0.43415795983713107,1666.3536602405004,3.3748666666666667,569.6465606407696,730.081,207.78654392802642,49.15040257648953,23.815104669887276,1.1,6.8,0.62,0.33,0.05,579.3682132139621,2.2130221524020395,2
2025-10-12 01:15:00,180.31644,16.36442668756812,235.25357715488215,1963.4688863249155,1581.9247342825315,0.43416331697998817,1666.4181324627223,3.3778,569.4485190582781,730.081,207.70625143385394,49.143735909822865,23.81510466988728,1.1,6.8,0.62,0.33,0.05,579.2228283963125,2.21225745359831,2
2025-10-12 01:16:00,180.31410666666667,16.375413370641674,235.3072104882155,1963.7269065269356,1581.714990455371,0.43424217242406105,1666.5030344235067,3.380733333333333,569.3947019684609,730.081,207.7934832287257,49.137069243156205,23.81510466988728,1.1,6.8,0.62,0.33,0.05,579.2418738290935,2.2124046450780193,2
2025-10-12 01:17:00,180.2979377777778,16.379558513498818,235.36698826599326,1962.76310245904,1581.9345072102212,0.4341527990390481,1666.6205714605437,3.383666666666667,569.3599538203129,730.081,207.7002326550542,49.11855072463768,23.826956521739135,1.1,6.8,0.62,0.33,0.05,579.3086671416277,2.213063190193787,2
2025-10-12 01:18:00,180.29075873015876,16.356317668224538,235.47418826599326,1965.0029883770435,1582.4681368948222,0.43421395277590513,1666.615871460544,3.3866,569.4104747283177,730.081,207.94315060377218,49.07188405797101,23.866956521739134,1.1,6.8,0.62,0.33,0.05,579.3559860559794,2.2134535909469535,2
2025-10-12 01:19:00,180.2674031746032,16.369401742298614,235.5250965993266,1964.4556864020701,1582.5661761974225,0.4343646774135863,1666.5223381272106,3.389533333333333,569.3650373030304,730.081,207.95403105398012,49.025217391304345,23.906956521739133,1.1,6.8,0.62,0.33,0.05,579.2284716537877,2.2131625654625933,2
2025-10-12 01:20:00,180.27346984126982,16.36249522055948,235.49313296296296,1963.3505125989543,1583.2222950785415,0.43467337306576026,1666.608156028445,3.3924666666666665,569.5555748030304,730.081,207.87083069526793,48.97855072463768,23.946956521739132,1.1,6.8,0.62,0.33,0.05,579.4969133042055,2.2145435144419783,2
2025-10-12 01:21:00,180.27953650793648,16.368473943963735,235.48500872053873,1965.4764100348516,1583.0318767778879,0.43473125666364376,1666.572375279782,3.3954,569.7274592474747,730.081,208.11179591893313,48.93188405797102,23.986956521739135,1.1,6.8,0.62,0.33,0.05,579.6406835478119,2.2152328255087026,2
2025-10-12 01:22:00,180.28560317460318,16.384357005692134,235.44609575757573,1964.0574874342326,1583.1763842565204,0.43495916364038806,1666.5623488247554,3.3933333333333335,569.9289951449106,730.081,207.9680478403381,48.885217391304344,24.026956521739134,1.1,6.8,0.62,0.33,0.05,579.8370042287686,2.216213574564839,2
2025-10-12 01:23:00,180.29166984126985,16.3935726358067,235.43104575757576,1963.5427851809302,1583.176260180032,0.4352002205509571,1666.687004796235,3.397066666666667,570.0068622156177,730.081,207.9305476178687,48.83855072463768,24.066956521739133,1.1,6.8,0.62,0.33,0.05,580.0246769911096,2.217146291349832,2
2025-10-12 01:24:00,180.2977365079365,16.391150027111046,235.45367075757576,1967.7926773377933,1582.7978898646331,0.435416055226212,1666.582772912177,3.4008,570.0852035617716,730.081,208.2703516878728,48.833333333333336,24.100000000000005,1.1,6.8,0.62,0.33,0.05,580.0136998845182,2.2169771574419443,2
2025-10-12 01:25:00,180.3038031746032,16.37953186552017,235.4654040909091,1965.8066268327425,1581.8914400847211,0.4357393915172503,1666.3963021519432,3.4045333333333336,570.1941683765864,730.081,208.08084558760487,48.86666666666666,24.1,1.1,6.8,0.62,0.33,0.05,579.9622775856858,2.2165837180043284,2
2025-10-12 01:26:00,180.30986984126986,16.367245315812568,235.39521742424242,1964.570143740955,1580.6521487852858,0.4357344819565267,1666.313342151943,3.408266666666667,570.3621892099197,730.081,208.26216884081,48.89999999999999,24.1,1.1,6.8,0.62,0.33,0.05,580.060955755645,2.2170227634587247,2
2025-10-12 01:27:00,180.3159365079365,16.355332992580244,235.36675075757574,1965.0511785668255,1579.9413008941297,0.43583393164206125,1666.1596971302981,3.418,570.297960043253,730.081,208.25718935363054,48.93333333333333,24.100000000000005,1.1,6.8,0.62,0.33,0.05,579.8618933556195,2.2158105633114533,2
2025-10-12 01:28:00,180.3220031746032,16.34988996914865,235.33383409090908,1962.5812077956814,1579.6782861158047,0.4358893060381966,1666.0982304636314,3.419,570.3007602215062,730.081,207.98310652007987,48.96666666666666,24.1,1.1,6.8,0.62,0.33,0.05,579.8112362764558,2.215421446461156,2
2025-10-12 01:29:00,180.32806984126987,16.349341417876285,235.3669090909091,1962.7757509888067,1579.7630009850857,0.4361568296788585,1666.0625370589967,3.4200000000000004,570.2518015596185,730.081,207.96550751510478,48.99999999999999,24.100000000000005,1.1,6.8,0.62,0.33,0.05,579.7303941878224,2.214864966381098,2
2025-10-12 01:30:00,180.3341365079365,16.351413511982972,235.30351742424241,1964.2577566334887,1579.5059409046432,0.4361550836471125,1666.0113703923303,3.4210000000000003,570.5434603915273,730.081,208.0945456503029,49.03333333333333,24.100000000000005,1.1,6.8,0.62,0.33,0.05,579.9823434625556,2.2161539389799922,2
2025-10-12 01:31:00,180.34020317460318,16.364545339206618,235.2309840909091,1965.4962198572762,1578.92203635782,0.4363906605701893,1665.9007037256636,3.4219999999999997,571.0921527860609,730.081,208.17030797402086,49.066666666666656,24.040000000000003,1.1,6.8,0.62,0.33,0.05,580.4436487653064,2.2186037197891366,2
2025-10-12 01:32:00,180.37549206349206,16.36602913407841,235.18585075757576,1960.6899421800513,1578.124958435742,0.43650484015675267,1665.8112407627004,3.423,571.2278804213886,730.081,207.6678419562613,49.1,23.98,1.1,6.8,0.62,0.33,0.05,580.503598464566,2.218306388654115,2
2025-10-12 01:33:00,180.41857777777778,16.39009805801162,235.16963409090906,1958.8192409662324,1577.648335553862,0.4365596284488812,1665.9318316717913,3.424,571.1707457653039,730.081,207.53443548295317,49.13333333333333,23.92,1.1,6.8,0.62,0.33,0.05,580.5506656221118,2.2177987032864106,2
2025-10-12 01:34:00,180.448,16.367940174413736,235.15508075757577,1958.8533423640054,1577.2349457610655,0.4365989565121222,1665.9908316717915,3.425,571.1848846424969,730.081,207.55232983063078,49.16666666666666,23.86,1.1,6.8,0.62,0.33,0.05,580.6164733937353,2.2176387291282547,2
2025-10-12 01:35:00,180.448,16.367037610311176,235.22222242424243,1959.7462378663174,1576.1385488825815,0.43646497563022274,1665.7485826111367,3.426,571.1298138091636,730.081,207.62242291204228,49.2,23.8,1.1,6.8,0.62,0.33,0.05,580.349318783262,2.216158221666419,2
2025-10-12 01:36:00,180.448,16.350424004868998,235.2117133333333,1956.18981629769,1575.7726782943462,0.4364293747231933,1665.5256836212377,3.4221333333333335,571.0560197350894,730.081,207.2331647457641,49.23333333333333,23.740000000000002,1.1,6.8,0.62,0.33,0.05,580.0800520887543,2.2146660095360122,2
2025-10-12 01:37:00,180.448,16.3216822633724,235.22366333333332,1956.623247670239,1576.2734485934916,0.43648686826324495,1665.4750804466344,3.4232666666666662,571.0318838376535,730.081,207.27940721268683,49.26666666666666,23.68,1.1,6.8,0.62,0.33,0.05,580.0114303262742,2.214285724010652,2
2025-10-09 14:46:00,169.99829333333335,15.749277802747217,209.83214488696493,1981.704399490477,1576.6220331007387,0.38345579374154803,1644.6448459581327,3.1872,514.7679455512186,725.139,210.15609074597887,51.690849673202614,20.729411764705887,2.1,6.4,0.578,0.328,0.094,506.4964518924969,1.9794208045333526,2
2025-10-09 14:47:00,169.99876,15.73586037773879,209.87301155363153,1980.0973162702146,1576.6921993900469,0.3837912923170466,1644.3762398975266,3.1839333333333335,514.8049555512187,725.139,209.88989446978408,51.77751633986928,20.669411764705885,2.1,6.4,0.578,0.328,0.094,506.3218086643432,1.978385305071303,2
2025-10-09 14:48:00,169.9992266666667,15.725321978739418,209.91387822029822,1981.041711264938,1576.5953138536483,0.38393106773075825,1644.1138539326141,3.180666666666667,514.5905604894903,725.139,209.95480983814159,51.864183006535946,20.609411764705886,2.1,6.4,0.578,0.328,0.094,505.90486127961356,1.975924486242448,2
2025-10-09 14:49:00,169.9996933333333,15.715654727277428,209.90255441077443,1980.1964518046634,1576.569063513512,0.3840762192459098,1643.855711622817,3.1846000000000005,514.4411124894903,725.139,209.89157338126512,51.91418300653594,20.579411764705885,2.1,6.4,0.578,0.328,0.094,505.55524255414076,1.9738597325752478,2
2025-10-09 14:50:00,170.00016000000002,15.710170610152318,209.89408774410774,1979.4565427137545,1576.5169185343084,0.3841841003828606,1643.45104495615,3.1832000000000003,514.1522458228236,725.139,209.89662035096208,51.92751633986928,20.579411764705885,2.1,6.4,0.578,0.328,0.094,504.95379975769316,1.970313673573561,2
2025-10-09 14:51:00,170.00062666666665,15.708485887930093,209.9449544107744,1979.0252528193353,1576.4534777673002,0.38428120183213593,1643.1963362726767,3.1818,514.0757553466332,725.139,209.9455779307104,51.940849673202614,20.579411764705885,2.1,6.4,0.578,0.328,0.094,504.67882261901775,1.968688013183507,2
2025-10-09 14:52:00,170.00109333333333,15.704690894035101,209.86782848484847,1979.9898967587292,1576.1108999895225,0.38463404736059126,1643.0362886536288,3.1804,514.0496047293492,725.139,210.15353511121106,51.95418300653594,20.579411764705885,2.1,6.4,0.578,0.328,0.094,504.52757632956536,1.9677901855625246,2
2025-10-09 14:53:00,170.00156,15.700750685069815,209.80369515151514,1980.5602622890322,1575.4450748146971,0.384528250259142,1642.768604443103,3.1790000000000003,513.7673874879699,725.139,210.26871782666603,51.96751633986928,20.579411764705885,2.1,6.4,0.578,0.328,0.094,504.04067648719047,1.964917948324653,2
2025-10-09 14:54:00,169.94746666666668,15.698233513352644,209.8412818181818,1984.3950845926545,1575.1942363081748,0.38434073325233936,1642.6123377764359,3.1776,513.4397608797827,725.139,210.762499336814,51.98084967320262,20.579411764705885,2.1,6.4,0.578,0.328,0.094,503.59679086019,1.9632497661641517,2
2025-10-09 14:55:00,169.87973333333335,15.695003210322342,209.892175,1985.4103223803677,1575.18478951504,0.384136244033534,1642.446897425559,3.1762,513.2198151240892,725.139,210.93159976121714,51.99418300653595,20.579411764705885,2.1,6.4,0.578,0.328,0.094,503.2514663047323,1.9623984946883928,2
2025-10-09 14:56:00,169.8163215686275,15.69818189389722,209.88493690476193,1983.8473357263363,1575.3483173976397,0.3841340644798236,1642.3415640922258,3.1748,513.1211987361293,725.139,210.78672019390945,52.007516339869284,20.579411764705885,2.1,6.4,0.578,0.328,0.094,503.07226987296053,1.962449458485385,2
2025-10-09 14:57:00,169.84620392156864,15.6884974967341,209.9201369047619,1984.5553155243163,1575.7189099902323,0.3841780644798236,1642.2359562490883,3.1734000000000004,513.0012249266055,725.139,210.90547972470125,51.97666666666667,20.610000000000003,2.1,6.4,0.578,0.328,0.094,502.87195448331954,1.9607488591004076,2
2025-10-09 14:58:00,169.828178280543,15.674394624474084,209.89717023809527,1982.7678973123454,1576.1020766568988,0.38413090925409693,1641.9449519480129,3.169,512.8034824835413,725.139,210.75946067708222,51.903333333333336,20.67,2.1,6.4,0.578,0.328,0.094,502.4503474067603,1.9585805635667315,2
2025-10-09 14:59:00,169.90664494720968,15.665970624474085,209.93582357142856,1981.0597110378358,1576.0058772848424,0.38421215616156856,1641.5656186146798,3.1732000000000005,512.6557358168747,725.139,210.59599266531256,51.830000000000005,20.730000000000004,2.1,6.4,0.578,0.328,0.094,502.00876496241034,1.9546152542673383,2
2025-10-09 15:00:00,169.98511161387634,15.668566778320239,209.94034357142857,1980.5443279532587,1575.4144144643296,0.3841257925252049,1641.2253138527751,3.1774,512.4782543353932,725.139,210.61698299720288,51.75666666666667,20.790000000000003,2.1,6.4,0.578,0.328,0.094,501.56878183626884,1.950663014391458,2
2025-10-09 15:01:00,170.13457828054297,15.676790482023941,209.93524357142857,1982.0018403910697,1575.8918427867695,0.3842424889007248,1641.259738973548,3.1816000000000004,512.3795697200086,725.139,210.81130089784392,51.68333333333333,20.85,2.1,6.4,0.578,0.328,0.094,501.4991202572062,1.9476613474202786,2
2025-10-09 15:02:00,170.28404494720965,15.689459399692767,209.8844769047619,1985.6510537361094,1576.730489830795,0.384414159346681,1641.1355029288907,3.1858,512.0634113866752,725.139,211.19275238328655,51.61,20.910000000000004,2.1,6.4,0.578,0.328,0.094,501.0925763650265,1.9426865947445164,2
2025-10-09 15:03:00,170.43351161387633,15.70190928587163,209.86481023809526,1986.763598893566,1577.6174741688562,0.384632599062993,1641.0584603223747,3.1899999999999995,512.107333330124,725.139,211.27824132559425,51.53666666666667,20.970000000000002,2.1,6.4,0.578,0.328,0.094,501.0753379004098,1.9400047746221134,2
2025-10-09 15:04:00,170.582978280543,15.714548353051775,209.86870114718613,1986.8442588291823,1578.5803503593327,0.3847621228725168,1641.1145486591586,3.187,512.1209003301241,725.139,211.29257671020966,51.5,21.0,2.1,6.4,0.578,0.328,0.094,501.13245454463225,1.9377635423885218,2
2025-10-09 15:05:00,170.73244494720967,15.723547798010147,209.87166781385284,1987.4117436776667,1579.5359966011627,0.38497730805770203,1641.2047607803709,3.1839999999999997,512.2894919967907,725.139,211.3715433768763,51.5,21.0,2.1,6.4,0.578,0.328,0.094,501.3679670429945,1.9365711197893116,2
2025-10-09 15:06:00,170.8819116138763,15.737223136763532,209.84166781385284,1985.4640049639215,1580.1612182323684,0.38494864068407175,1641.0024108557855,3.181,512.2233475523462,725.139,211.1694212200136,51.5,21.0,2.1,6.4,0.578,0.328,0.094,501.1450326132931,1.9326979542789602,2
2025-10-09 15:07:00,171.03137828054298,15.756178189028342,209.87554054112556,1985.2981412073082,1581.4748905727938,0.38521368133447825,1640.7865161189434,3.178,512.335399404198,725.139,211.16920832838545,51.5,21.0,2.1,6.4,0.578,0.328,0.094,501.0858344415831,1.9297889046982442,2
2025-10-09 15:08:00,171.18084494720964,15.775829647130964,209.96994054112557,1984.088921844563,1582.6528894292833,0.38591078278375357,1640.5859364087985,3.1779333333333333,512.6546244041981,725.139,211.07343556317923,51.5,21.0,2.1,6.4,0.578,0.328,0.094,501.2411019062979,1.928137795212282,2
2025-10-09 15:09:00,171.33031161387632,15.794840758242076,209.9560372077922,1980.2662984261135,1582.7516084036422,0.3864057827837536,1640.4767697421316,3.1778666666666666,512.9285848507691,725.139,210.75117615929315,51.5,21.0,2.1,6.4,0.578,0.328,0.094,501.42349741447794,1.9266479042221438,2
2025-10-09 15:10:00,171.479778280543,15.810000758242074,209.92647887445887,1979.135258022073,1582.4306009962347,0.38707119341177293,1640.3320697421318,3.1778,513.2380877493198,725.139,210.7029180782344,51.5,21.0,2.1,6.4,0.578,0.328,0.094,501.6127054195505,1.9252003381932652,2
2025-10-09 15:11:00,171.6249233785822,15.825645685778307,209.9442927272727,1979.4825416041626,1581.8897704406793,0.38736990523692855,1640.103403075465,3.1777333333333337,513.4894393021149,725.1220166666667,210.81147233138867,51.5,21.0,2.1,6.4,0.578,0.328,0.094,501.6791467724888,1.923113595021686,2
2025-10-09 15:12:00,171.74450769230768,15.84607763022275,209.9226308225108,1977.9651144972727,1581.3014000703088,0.3869959607924841,1640.034584893647,3.177666666666666,513.3043083497339,725.0540833333333,210.67571896221304,51.5,21.0,2.1,6.4,0.578,0.328,0.094,501.44435724439643,1.9197111685386126,2
2025-10-09 15:13:00,171.91199999999998,15.869634447732363,209.9034308225108,1978.4561393728945,1581.450072192513,0.38704074867127203,1640.106634893647,3.179466666666667,513.2417702544958,724.9861500000001,210.6872773179314,51.5,21.0,2.1,6.4,0.578,0.328,0.094,501.4397058362865,1.9168394634248138,2
